relative_day,up_rate,up_cat,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,open,high,low,close,volume,company_amazon,company_apple,company_facebook,company_google,company_microsoft,company_netflix,company_tesla
14,0.031071418315481183,1,0.042940920862466515,0.018021035539386696,0.009126984126984134,854,36.671546416546406,1050.17,1080.05,1047.34,1077.15,1463600,0,0,0,1,0,0,0
15,0.003546395580931101,0,0.04388930573834048,0.024155452805453344,0.023440624414472973,2046,89.7975195406446,1080.0,1092.38,1079.34,1080.97,1331800,0,0,0,1,0,0,0
16,0.008261098827904627,0,0.060769195011093124,0.02163922526583269,0.0380703929939198,1512,91.88302285677281,1079.47,1091.8,1073.5,1089.9,1242700,0,0,0,1,0,0,0
17,0.007670428479676942,0,0.04468581445032243,0.02499719628469322,0.04919980720396672,1189,53.13143338143336,1100.0,1108.35,1090.9,1098.26,1955600,0,0,0,1,0,0,0
21,0.0,0,0.07770093204733336,0.02746931943746037,0.0,1049,81.50827771765269,1088.0,1091.51,1063.47,1070.52,1613500,0,0,0,1,0,0,0
22,0.004717333632253442,0,0.08276193373726784,0.032435035321012766,0.025900310682444454,1272,105.27317971380471,1077.35,1084.93,1059.75,1075.57,967000,0,0,0,1,0,0,0
23,-0.0015526650985057651,0,0.07743116636211557,0.03798826789228811,0.0534876219282004,1164,90.1298776455025,1076.48,1079.47,1060.7,1073.9,1361300,0,0,0,1,0,0,0
24,0.015913958469131125,1,0.06798794678341284,0.04036854951386275,0.07929801071557226,987,67.10410347522847,1085.0,1094.0,1081.82,1090.99,1119100,0,0,0,1,0,0,0
27,0.0,0,0.08507710059063077,0.04369742556144708,0.022662648927804282,813,69.1676827801828,1080.11,1083.0,1063.8,1070.08,1284300,0,0,0,1,0,0,0
28,-0.008840460526315824,0,0.06338904711273129,0.05585129707439433,0.02835903353021025,570,36.13175685425684,1072.68,1075.15,1055.86,1060.62,1021800,0,0,0,1,0,0,0
29,0.02681450472365226,1,0.05932758383050784,0.05380674208373689,0.049488715901120674,1197,71.01511784511787,1068.43,1091.0,1066.85,1089.06,1279800,0,0,0,1,0,0,0
30,0.025076671625071115,1,0.06383108876513398,0.05045897781134261,0.06926457717795663,398,25.404773328523326,1103.0,1117.33,1095.41,1116.37,1538300,0,0,0,1,0,0,0
31,-0.0050341732579699296,0,0.08803414563831237,0.048516109583202384,0.06218257323612436,312,27.466653439153447,1112.4,1125.0,1104.89,1110.75,1462200,0,0,0,1,0,0,0
34,0.0,0,0.057474370264811385,0.05137985227675945,0.02934471521277078,986,56.66972908110402,1112.66,1132.8,1109.02,1132.8,2576500,0,0,0,1,0,0,0
35,0.011643714689265585,1,0.0754147684139846,0.0474366050873567,0.0191581234216038,1276,96.22924449624435,1124.84,1146.85,1117.25,1145.99,3552200,0,0,0,1,0,0,0
36,-0.026841420954807627,-1,0.07144830334189838,0.04915456527325002,0.04429637955959866,1210,86.45244704369703,1139.57,1147.0,1112.77,1115.23,2105600,0,0,0,1,0,0,0
37,-0.014813087883216896,-1,0.08297984268061896,0.0508860966320201,0.06811248067356479,1224,101.5673274410776,1104.16,1104.84,1086.0,1098.71,2044800,0,0,0,1,0,0,0
38,-0.0033220777093137324,0,0.058863815735803626,0.05362163290566081,0.07661430481216731,1079,63.51405717893211,1087.0,1098.91,1086.55,1095.06,1075800,0,0,0,1,0,0,0
41,0.0,0,0.06938929396057053,0.049454442919588136,0.01962127191193454,1175,81.53242040367037,1096.95,1105.94,1092.86,1095.01,1065200,0,0,0,1,0,0,0
42,0.02407283951744724,1,0.08243174463828976,0.05115657487612516,0.02312976465352351,1165,96.03298250360756,1106.8,1125.3,1105.85,1121.37,1609100,0,0,0,1,0,0,0
43,-0.001079037249079081,0,0.07526291262782002,0.052159000051025896,0.05060701286628677,1189,89.48760311447802,1124.99,1134.73,1118.5,1120.16,1049800,0,0,0,1,0,0,0
44,0.0013480217111841086,0,0.09177881569359424,0.05270394423472898,0.07569465040889344,971,89.11723003848002,1118.05,1128.23,1110.44,1121.67,947600,0,0,0,1,0,0,0
45,-0.007150053045904751,0,0.08085401438673429,0.05396094037943975,0.08315782431990135,978,79.07522607022615,1130.08,1131.67,1110.65,1113.65,1449800,0,0,0,1,0,0,0
49,0.0,0,0.08657414205069765,0.047189641049491186,0.0,1141,98.781096079846,1110.0,1121.89,1110.0,1118.56,1046400,0,0,0,1,0,0,0
-61,0.0,0,0.09119050437409816,0.0,0.0,192,17.508576839826848,104.75,105.01,103.26,103.64,33384200,0,0,0,0,1,0,0
-60,0.0023157082207641345,0,0.10322741433761172,0.013027214910585451,0.03039683479136605,152,15.690566979316984,104.19,105.01,102.72,103.88,37680200,0,0,0,0,1,0,0
-57,0.0,0,0.10786028786028788,0.027773988387387125,0.034409138112537235,195,21.032756132756134,104.08,105.43,103.63,105.2,27922100,0,0,0,0,1,0,0
-56,0.0019961977186311194,0,0.09385883311445116,0.04318260093885682,0.035953429286762616,267,25.060308441558448,105.07,106.5,104.0,105.41,24340200,0,0,0,0,1,0,0
-55,0.03927521108054265,1,0.0875949666895929,0.0565910056694927,0.06723970699157968,214,18.745322871572878,107.09,109.83,107.05,109.55,37901700,0,0,0,0,1,0,0
-54,-0.0018256503879507332,0,0.07446311867145203,0.06910457233943454,0.09643802922144397,195,14.520308140933144,109.4,109.8,108.53,109.35,25644100,0,0,0,0,1,0,0
-53,-0.019478737997256475,-1,0.1454701633055291,0.0667149458104851,0.08530563949183202,164,23.857106782106772,108.47,109.06,106.42,107.22,32039200,0,0,0,0,1,0,0
-50,0.0,0,0.1372202295958841,0.07274962423447329,0.04849005443517637,191,26.209063852813863,107.07,107.6,103.82,104.57,33621800,0,0,0,0,1,0,0
-49,0.0006694080520226394,0,0.08257382477504431,0.07694390162527275,0.04574007653196136,205,16.927634078884086,105.24,106.4,104.35,104.64,35374600,0,0,0,0,1,0,0
-48,-0.01414373088685019,-1,0.12088396462043645,0.07533175757678605,0.07326468479030948,231,27.924195827320823,106.23,106.39,102.67,103.16,39495100,0,0,0,0,1,0,0
-47,0.02200465296626609,1,0.10752764321216698,0.08008732870976372,0.11355933966378827,252,27.096966089466086,103.18,105.94,102.12,105.43,38505200,0,0,0,0,1,0,0
-46,0.009390116665085787,0,0.09125211474349404,0.08481083221558014,0.10366181086921593,232,21.170490620490614,105.23,107.0,104.96,106.42,33502100,0,0,0,0,1,0,0
-43,0.0,0,0.13255917057479555,0.07706539670671797,0.03041737158116468,240,31.81420093795093,106.4,106.69,101.76,102.81,44773900,0,0,0,0,1,0,0
-42,-0.027721038809454417,-1,0.11419360577086958,0.07639953113227675,0.044186390191598514,254,29.005175865800872,100.04,101.19,97.64,99.96,64052500,0,0,0,0,1,0,0
-41,0.013705482192877195,1,0.15749388119553864,0.08091664270310894,0.08225092544855504,181,28.506392496392497,101.81,102.63,100.48,101.33,28130600,0,0,0,0,1,0,0
-39,0.0,0,0.12123334457750044,0.07078553889781397,0.0905624956554694,154,18.669935064935068,100.41,102.02,100.24,101.29,13823100,0,0,0,0,1,0,0
-36,0.0,0,0.13666024653312794,0.07506857173124347,0.04041111485916681,236,32.251818181818194,102.98,104.79,102.78,104.63,32336200,0,0,0,0,1,0,0
-35,0.0063079422727708185,0,0.13107204203016387,0.07565443972529094,0.04555341551104265,197,25.821192279942284,104.44,105.48,103.54,105.29,29124500,0,0,0,0,1,0,0
-34,0.03713553043973783,1,0.13043665033796611,0.07806564490519012,0.08924409618776392,190,24.782963564213556,106.03,109.41,106.0,109.2,46788500,0,0,0,0,1,0,0
-33,-0.008333333333333302,0,0.12544213319637046,0.0742003262112512,0.13272297963375265,236,29.604343434343427,108.43,109.2,107.15,108.29,28123200,0,0,0,0,1,0,0
-32,0.006371779481023157,0,0.12875102986489134,0.09212063095358984,0.12898360852150015,303,39.01156204906208,108.79,109.06,107.47,108.98,33665600,0,0,0,0,1,0,0
-29,0.0,0,0.10010915869070164,0.09319458599464568,0.04291700995496378,256,25.627944624819623,111.05,111.46,108.82,110.16,34732800,0,0,0,0,1,0,0
-28,-0.03186274509803914,-1,0.11411363177782667,0.0879730020171562,0.03336971956356721,354,40.39622564935064,110.01,110.7,106.34,106.65,45197000,0,0,0,0,1,0,0
-26,0.0,0,0.11255145889891653,0.06691656478997003,0.07140759682284277,295,33.20268037518037,103.99,107.36,103.19,107.31,49107400,0,0,0,0,1,0,0
-25,-0.040070822849687784,-1,0.07989553924336537,0.06507503989033374,0.07555503022558106,230,18.375974025974035,106.51,107.56,102.5,103.01,45044900,0,0,0,0,1,0,0
-8,0.0,0,-0.009076479076479082,0.0,0.0,30,-0.2722943722943725,95.99,96.28,92.36,92.51,43935200,0,0,0,0,1,0,0
-6,0.0,0,0.09526921387790953,-0.0012966398680684405,-0.003025493025493027,115,10.955959595959596,93.5,98.95,92.34,98.82,51634800,0,0,0,0,1,0,0
-5,0.006172839506172978,0,0.1147844345506947,0.012313247828775778,0.028730911600476812,123,14.118485449735449,97.59,99.44,94.74,99.43,49498500,0,0,0,0,1,0,0
-4,-0.007744141607160919,0,0.1511283631243309,0.02871102419316074,0.07001788280953475,124,18.73991702741703,100.33,100.64,97.8,98.66,38196300,0,0,0,0,1,0,0
-1,0.0,0,0.10742283773257223,0.050300790353779434,0.05037612104144363,113,12.138780663780663,99.54,100.63,98.71,99.82,33173800,0,0,0,0,1,0,0
1,0.0,0,0.09974799447257077,0.06694354989792962,0.03580761257752408,118,11.770263347763347,97.83,99.99,97.23,99.38,35329300,0,0,0,0,1,0,0
2,-0.03682833568122355,-1,0.08917453758362848,0.06758337569716694,0.06905694406838099,77,6.866439393939393,98.37,98.46,95.52,95.72,42579100,0,0,0,0,1,0,0
8,0.0,0,0.13486387381957002,0.02698893315088561,0.0,79,10.654246031746034,102.07,103.07,101.46,102.47,32280800,0,0,0,0,1,0,0
9,-0.006440909534497869,0,0.11235507467472644,0.03200548734331407,0.04495462460652334,201,22.583370009620012,101.44,101.96,100.61,101.81,30067600,0,0,0,0,1,0,0
13,0.0,0,0.2933333333333333,0.03531699264204235,0.0,10,2.9333333333333336,100.14,101.09,99.51,100.29,28437100,0,0,0,0,1,0,0
14,0.029015854023332305,1,0.10400592121903596,0.07722175454680426,0.09777777777777777,183,19.033083583083577,100.74,103.24,100.12,103.2,31587600,0,0,0,0,1,0,0
15,0.00348837209302325,0,0.11524228401720095,0.0920797432923808,0.1324464181841231,301,34.68792748917748,103.44,104.43,103.15,103.56,29853900,0,0,0,0,1,0,0
16,0.007049053688682926,0,0.09829970906960528,0.08927665903489952,0.1708605128565234,289,28.408615921115928,103.19,104.79,102.95,104.29,28393000,0,0,0,0,1,0,0
17,0.014958289385367609,1,0.09081207092570727,0.08726874966273936,0.10584930476861404,264,23.974386724386722,105.61,106.04,104.08,105.85,37427600,0,0,0,0,1,0,0
21,0.0,0,0.12512791761503098,0.058337140747364215,0.0,194,24.274816017316013,104.91,105.25,103.05,103.86,32371300,0,0,0,0,1,0,0
22,0.00972462930868482,0,0.02052811430509273,0.061354568803934924,0.041709305871677,417,8.560223665223669,104.29,105.19,103.52,104.87,25874300,0,0,0,0,1,0,0
23,-0.004767807761991036,0,0.07006601230559567,0.04782397313077662,0.04855201064004125,432,30.268517316017327,105.02,105.15,103.52,104.37,23164800,0,0,0,0,1,0,0
24,0.009102232442272573,0,0.11134579098437794,0.04379058787877525,0.0719073480752398,230,25.60953192640693,105.39,106.02,104.37,105.32,31225600,0,0,0,0,1,0,0
27,0.0,0,0.10919198195983906,0.04672397645858534,0.03711526366145931,182,19.872940716690714,104.43,104.64,102.85,103.27,29476700,0,0,0,0,1,0,0
28,-0.02043187760240147,-1,0.10404180541680542,0.06232283102427664,0.03639732731994635,130,13.525434704184706,103.07,103.16,100.41,101.16,31490500,0,0,0,0,1,0,0
29,0.03341241597469365,1,0.08337648323550581,0.05931052928167298,0.07107792912554818,266,22.178144540644546,102.81,104.54,102.53,104.54,49471900,0,0,0,0,1,0,0
30,-0.01827051846183289,-1,0.09184834455667792,0.06828886770030343,0.09887009020405008,108,9.919621212121218,102.01,103.4,101.4,102.63,55636400,0,0,0,0,1,0,0
31,-0.01578485822858804,-1,0.14042784992784993,0.07140062945045801,0.09308887773632972,40,5.6171139971139965,101.99,102.3,100.58,101.01,35535700,0,0,0,0,1,0,0
34,0.0,0,0.17970870396497104,0.07555520929952544,0.046809283309283314,359,64.5154247234246,101.09,103.97,101.0,103.92,31315100,0,0,0,0,1,0,0
35,0.013953040800615886,1,0.09357016061149133,0.08562902672883002,0.059902901321657015,248,23.205399831649853,104.23,105.42,104.13,105.37,27325400,0,0,0,0,1,0,0
36,-0.01110372971433996,-1,0.09564257690330648,0.084133077470928,0.09109295485882077,233,22.28472041847041,105.15,105.15,103.71,104.2,20609800,0,0,0,0,1,0,0
37,-0.007197696737044145,0,0.0335711833244728,0.0858853765663281,0.1229738138265896,228,7.654229797979799,103.37,103.77,102.49,103.45,29760700,0,0,0,0,1,0,0
38,0.003866602223296196,0,0.01651140184391418,0.07756006781887023,0.07426130694642354,203,3.351814574314578,102.59,103.95,102.46,103.85,21461100,0,0,0,0,1,0,0
41,0.0,0,0.03210671996796401,0.0598577180925937,0.00550380061463806,209,6.710304473304478,104.37,104.74,103.16,103.43,18914100,0,0,0,0,1,0,0
42,0.01566276708885227,1,0.11460770606944072,0.03877172037873554,0.010702239989321335,196,22.463110389610385,104.31,105.29,103.66,105.05,25056600,0,0,0,0,1,0,0
43,-0.0007615421227986512,0,0.1267248009831742,0.041777084015585456,0.048904808679134916,209,26.485483405483407,105.65,105.92,104.87,104.97,18394900,0,0,0,0,1,0,0
44,0.0008573878250929162,0,0.09101353395708237,0.04621740174128085,0.09114640900685964,186,16.928517316017317,104.48,105.44,103.84,105.06,21784700,0,0,0,0,1,0,0
45,0.012278697886921684,1,0.06578027042010089,0.05442345183165365,0.11078201366989912,177,11.643107864357855,106.05,106.43,105.51,106.35,26606900,0,0,0,0,1,0,0
49,0.0,0,0.10301026818709744,0.056875187347114026,0.0,205,21.117104978354977,105.93,106.79,105.92,106.3,18038500,0,0,0,0,1,0,0
50,-0.005174035747883322,0,0.08183451882946836,0.05521841050677928,0.03433675606236582,297,24.304852092352103,106.45,106.53,104.9,105.75,21607700,0,0,0,0,1,0,0
51,0.021087470449172613,1,0.03904192922050065,0.04880551305624986,0.061614929005521936,259,10.111859668109668,105.5,108.05,105.47,107.98,29063200,0,0,0,0,1,0,0
52,0.014261900351916946,1,0.04230862547039017,0.04138099809388105,0.07462890541235549,306,12.946439393939393,108.61,109.75,108.39,109.52,27763200,0,0,0,0,1,0,0
55,0.0,0,0.07994652137315178,0.03802790595820809,0.014102875156796722,276,22.06523989898989,110.3,110.72,109.81,110.13,23750600,0,0,0,0,1,0,0
56,0.00690093525833111,0,0.10737399700467884,0.049448837582944064,0.02664884045771726,264,28.34673520923521,109.81,111.76,109.72,110.89,21536700,0,0,0,0,1,0,0
57,-0.001623230228154088,0,0.0937575056591644,0.050072227414027115,0.0624401727926102,211,19.782833694083692,110.23,110.89,109.43,110.71,21487100,0,0,0,0,1,0,0
58,-0.0012645650799385836,0,0.13986365445436244,0.05177551124684083,0.09369267467899832,226,31.60918590668591,110.58,111.41,110.27,110.57,29083900,0,0,0,0,1,0,0
59,0.0044315818033825545,0,0.056262238879688564,0.06617861485167822,0.11366505237273522,149,8.383073593073595,111.42,111.54,110.21,111.06,23501200,0,0,0,0,1,0,0
62,0.0,0,0.1034357864357864,0.06817198819586373,0.018754079626562854,225,23.273051948051943,111.54,111.77,109.35,110.79,26608000,0,0,0,0,1,0,0
63,-0.0049643469627223685,0,0.10388249269005848,0.07152759749052581,0.03447859547859546,152,15.790138888888887,110.78,110.92,109.78,110.24,19538300,0,0,0,0,1,0,0
64,0.0004535558780842832,0,0.10765958648534407,0.07102881115986576,0.0691060930419483,264,28.422130832130843,110.41,111.19,109.97,110.29,17687000,0,0,0,0,1,0,0
65,-0.01214978692537858,-1,0.1026111667408397,0.07301482270646285,0.10499262187039632,214,21.95878968253969,109.95,110.09,108.44,108.95,25339000,0,0,0,0,1,0,0
66,0.0011014226709498882,0,0.03984490643764839,0.06769303874738818,0.10471774863874744,186,7.4111525974026,107.73,109.26,107.38,109.07,22818400,0,0,0,0,1,0,0
69,0.0,0,0.12322356447356443,0.06534770554138243,0.01328163547921613,222,27.355631313131298,109.54,111.48,109.53,111.36,26491600,0,0,0,0,1,0,0
70,0.007004310344827597,0,0.05199431988347082,0.06817453097535073,0.041074521491188135,318,16.53419372294372,111.35,112.5,111.18,112.14,26132700,0,0,0,0,1,0,0
71,0.00766898519707508,0,0.055140000790685734,0.06076193486012391,0.05840596145234508,146,8.050440115440116,112.64,113.5,112.29,113.0,35513800,0,0,0,0,1,0,0
72,0.0007964601769911806,0,0.1464621605246604,0.05325913690374416,0.07678596171590699,300,43.93864815739812,113.04,113.7,112.84,113.09,30763400,0,0,0,0,1,0,0
73,0.011583694402688144,1,0.12504885695241028,0.0595235645871471,0.08453216039960565,197,24.634624819624825,113.83,115.72,113.09,114.4,54681100,0,0,0,0,1,0,0
76,0.0,0,0.1001772703616966,0.07169555751782737,0.041682952317470094,183,18.33244047619048,114.65,116.07,114.53,116.03,31207600,0,0,0,0,1,0,0
77,0.0006894768594328906,0,0.12547660727939616,0.06840322978756054,0.03339242345389887,251,31.49462842712843,116.55,116.89,115.46,116.11,37588700,0,0,0,0,1,0,0
78,-0.0010335027129446607,0,0.10115970049820416,0.07890069941554988,0.07521795921369757,274,27.717757936507937,115.86,117.2,115.19,115.99,28113300,0,0,0,0,1,0,0
79,0.022933011466505827,1,0.065384620219115,0.08547494223090966,0.10893785937976563,287,18.765386002886004,115.61,119.24,115.56,118.65,29854400,0,0,0,0,1,0,0
80,-0.026380109565950355,-1,0.057724099145089726,0.0738924364729746,0.09734030933223843,212,12.237509018759024,117.94,118.03,115.51,115.52,33624500,0,0,0,0,1,0,0
86,0.0,0,0.08946103896103896,0.0175869599091721,0.0,10,0.8946103896103896,115.91,116.04,114.61,115.4,18334800,0,0,0,0,1,0,0
87,0.008665511265164644,0,0.08868578836493275,0.02102644830087553,0.02982034632034632,187,16.584242424242426,116.53,116.77,115.43,116.4,25399800,0,0,0,0,1,0,0
90,0.0,0,0.12758466692687984,0.0254495467608531,0.02956192945497758,305,38.91332341269835,117.4,117.55,116.56,117.47,22789100,0,0,0,0,1,0,0
91,0.0013620498850770116,0,0.12464676668315187,0.04367592775040737,0.042528222308959945,213,26.549761303511353,117.51,117.92,116.97,117.63,18142300,0,0,0,0,1,0,0
92,0.006545949162628668,0,0.06929739325422775,0.06148260870514334,0.08407714453667724,139,9.632337662337656,118.29,118.86,117.59,118.4,22860700,0,0,0,0,1,0,0
93,-0.005067567567567639,0,0.1623935786435786,0.07138223631289016,0.1071762756214198,263,42.70951118326117,118.53,118.66,116.83,117.8,20112800,0,0,0,0,1,0,0
94,0.004414261460101834,0,0.1037373818991466,0.08180117055325298,0.11877924619365275,221,22.925961399711397,117.83,118.66,117.81,118.32,15826200,0,0,0,0,1,0,0
97,0.0,0,0.04615989347730921,0.08395139820099781,0.03457912729971553,178,8.21646103896104,118.25,118.45,117.09,118.36,15116200,0,0,0,0,1,0,0
98,-0.005407232173031434,0,0.11628897197079018,0.07231928770820199,0.015386631159103069,264,30.700288600288605,117.08,117.98,117.03,117.72,17612000,0,0,0,0,1,0,0
99,0.007645259938837969,0,0.0784155762167126,0.07112531703500748,0.05414962181603313,220,17.251426767676772,118.2,118.78,117.98,118.62,16477200,0,0,0,0,1,0,0
100,0.0011802394199966323,0,0.07883790229378466,0.07242791460107674,0.08028814722160399,221,17.423176406926412,118.97,119.27,118.35,118.76,14209100,0,0,0,0,1,0,0
101,0.005136409565510268,0,0.07508852016846199,0.06049138940824904,0.09118081682709582,172,12.91522546897546,119.06,119.4,118.8,119.37,19745100,0,0,0,0,1,0,0
104,0.0,0,0.09802836911084332,0.056398694875294086,0.02502950672282066,194,19.017503607503606,119.36,119.99,119.0,119.47,15792600,0,0,0,0,1,0,0
105,-0.002343684607014323,0,0.08646597720461356,0.0638084771086561,0.032676123036947766,286,24.72926948051948,120.05,120.06,118.53,119.19,14071800,0,0,0,0,1,0,0
106,0.008306065945129702,0,0.06830727882349716,0.05954804928491659,0.06149811543848562,316,21.585100108225106,119.66,120.26,118.97,120.18,19300900,0,0,0,0,1,0,0
107,0.013146946247295708,1,0.11430671797338465,0.058104006800171526,0.08426720837965132,225,25.71901154401154,120.59,121.91,119.72,121.76,27991000,0,0,0,0,1,0,0
111,0.0,0,0.09889947171197168,0.052444049016048384,0.0,222,21.955682720057712,121.02,122.38,120.97,122.14,15648700,0,0,0,0,1,0,0
112,0.013590961192074641,1,0.10913058320184486,0.05256849224478101,0.032966490570657224,214,23.353944805194804,122.48,123.94,122.21,123.8,24025500,0,0,0,0,1,0,0
113,-0.003392568659127639,0,0.11844407818644455,0.055806293101528334,0.06934335163793885,262,31.03234848484848,124.15,124.21,122.89,123.38,31257000,0,0,0,0,1,0,0
114,0.0330685686497001,1,0.0811266912450625,0.06296869301052081,0.10882471103342037,264,21.4174464886965,128.36,129.65,127.15,127.46,38033900,0,0,0,0,1,0,0
115,0.005727286991997521,0,0.04816844253438456,0.058228689192189084,0.10290045087778396,207,9.970867604617604,128.01,128.82,127.34,128.19,23654900,0,0,0,0,1,0,0
118,0.0,0,0.03928032181938432,0.06510989526852974,0.016056147511461522,224,8.798792087542088,128.2,128.48,127.66,128.08,16324200,0,0,0,0,1,0,0
119,0.006324172392254636,0,0.11001519768937798,0.056592873855302976,0.013093440606461441,244,26.843708236208226,128.11,128.99,127.7,128.89,24166500,0,0,0,0,1,0,0
120,-0.020792924198929263,-1,0.1134679530408174,0.056719247353522004,0.04976517316958743,199,22.58012265512266,128.83,128.94,126.03,126.21,26821700,0,0,0,0,1,0,0
121,-0.01307344901354878,-1,0.08628280985032813,0.05600837233271811,0.08758782418319322,274,23.641489898989906,126.31,126.33,123.88,124.56,27350200,0,0,0,0,1,0,0
122,0.02135517019910081,1,0.1200089733816148,0.05674496070489893,0.10325532019350783,265,31.802377946127926,125.7,127.74,125.59,127.22,24911100,0,0,0,0,1,0,0
125,0.0,0,0.09631434809582076,0.06700789368307468,0.040002991127204936,421,40.54834054834053,124.74,126.88,124.46,126.48,24239800,0,0,0,0,1,0,0
126,-0.020556609740670532,-1,0.13211960888573795,0.07515561172256557,0.03210478269860692,403,53.244202380952395,124.81,125.52,122.6,123.88,36017700,0,0,0,0,1,0,0
127,-8.072328059404993e-05,0,0.11243555686737504,0.07831338475061701,0.07614465232718624,308,34.63015151515152,123.8,124.72,123.12,123.87,28419000,0,0,0,0,1,0,0
128,-8.07297973682499e-05,0,0.12253830525632847,0.07816589958298238,0.11362317128297793,258,31.61488275613275,122.67,124.15,121.96,123.86,27235800,0,0,0,0,1,0,0
129,0.012998546746326492,1,0.08906417213833483,0.08334525606955387,0.12236449033648047,209,18.614411976911978,123.28,126.26,122.2,125.47,30915100,0,0,0,0,1,0,0
132,0.0,0,0.06793292408866178,0.07892457017765672,0.029688057379444938,305,20.71954184704184,122.49,123.91,121.43,121.74,33944900,0,0,0,0,1,0,0
133,0.011171348776080165,1,0.08645460656526227,0.07487008103377688,0.022644308029553927,305,26.36865500240499,122.25,124.24,122.08,123.1,25266300,0,0,0,0,1,0,0
134,0.014053614947197434,1,0.1089743616362321,0.06834650927370893,0.05146251021797468,278,30.29487253487252,123.09,125.52,122.54,124.83,24722700,0,0,0,0,1,0,0
135,0.02315148602098855,1,0.07991439088465295,0.06785205281211706,0.08778729743005205,496,39.63753787878786,125.56,128.16,125.27,127.72,30112200,0,0,0,0,1,0,0
136,-0.006655183213279003,0,0.06134700680373757,0.06176292218759199,0.09178111969538244,312,19.140266122766125,127.1,129.23,126.72,126.87,25770500,0,0,0,0,1,0,0
139,0.0,0,0.07912214711286977,0.057803327139792374,0.02044900226791253,256,20.255269660894662,125.33,126.39,124.58,125.03,23706900,0,0,0,0,1,0,0
140,0.005438694713268757,0,0.1047753462433178,0.0594017875718221,0.02637404903762326,281,29.441872294372306,126.23,126.33,125.39,125.71,15293300,0,0,0,0,1,0,0
141,0.0060456606475221145,0,0.08288254639417432,0.06201903609725861,0.06129916445206252,215,17.81974747474748,125.43,127.03,125.33,126.47,15396500,0,0,0,0,1,0,0
142,-0.01170238001106985,-1,0.2568925019425021,0.05829163391982178,0.08892667991678731,325,83.49006313131319,125.01,125.1,123.57,124.99,23603800,0,0,0,0,1,0,0
143,0.00048003840307226395,0,0.2923419318367769,0.08357422121380023,0.14818346485999806,485,141.78583694083682,125.72,126.22,124.79,125.05,14123400,0,0,0,0,1,0,0
147,0.0,0,0.07355694900337759,0.105270332345253,0.0,182,13.387364718614721,125.79,126.8,124.86,124.97,23128400,0,0,0,0,1,0,0
148,-0.009682323757701798,0,0.07779047957439919,0.10081056131097584,0.02451898300112586,199,15.480305435305441,124.2,124.21,122.87,123.76,22763100,0,0,0,0,1,0,0
149,0.006383322559793085,0,0.08810016007384426,0.1000831231938651,0.050449142859258916,247,21.76073953823953,124.08,124.58,123.61,124.55,16829600,0,0,0,0,1,0,0
150,-0.016298675230831002,-1,0.10754335908642136,0.07596993149834255,0.07981586288387367,209,22.476562049062057,123.06,123.45,122.16,122.52,26646800,0,0,0,0,1,0,0
153,0.0,0,0.14105350713642795,0.04957013539114891,0.03584778636214045,202,28.49280844155845,122.69,123.2,117.89,118.71,37983600,0,0,0,0,1,0,0
154,0.027714598601634288,1,0.1641233945234991,0.06972063641063862,0.047017835712142665,239,39.22549129111629,120.14,122.12,119.52,122.0,29382600,0,0,0,0,1,0,0
155,0.02172131147540988,1,0.10642460874603732,0.08265870005637026,0.10172563388664237,259,27.56397366522367,123.77,124.69,123.04,124.65,24926100,0,0,0,0,1,0,0
156,0.015804251905334927,1,0.1238077817244484,0.08674928993803285,0.13720050346865478,234,28.97102092352093,125.25,126.77,124.42,126.62,21459000,0,0,0,0,1,0,0
157,0.02795766861475274,1,0.092427058485732,0.09185037874526203,0.13145192833132827,196,18.115703463203467,127.98,131.01,127.05,130.16,33885600,0,0,0,0,1,0,0
160,0.0,0,0.11886667345000687,0.08969090723087783,0.030809019495243995,507,60.26540343915349,131.15,132.82,130.76,131.35,26477100,0,0,0,0,1,0,0
161,-0.0037304910544345695,0,0.10523734606075877,0.0865213595613891,0.039622224483335626,189,19.889858405483405,132.62,132.98,130.05,130.86,23913700,0,0,0,0,1,0,0
162,-0.004661470273574915,0,0.11264992646242646,0.07810906692385476,0.07470133983692187,260,29.28898088023088,130.16,130.73,129.48,130.25,17084700,0,0,0,0,1,0,0
163,0.006372360844529847,0,0.09355761236118376,0.07899839802619606,0.11225131532439736,210,19.64709859584859,130.74,131.75,130.32,131.08,17200800,0,0,0,0,1,0,0
164,0.0009154714678057377,0,0.1583008501613993,0.0746769452600154,0.10381496162812298,173,27.386047077922075,131.02,132.53,130.4,131.2,17821700,0,0,0,0,1,0,0
167,0.0,0,0.09267228665813572,0.08408748692796787,0.05276695005379977,159,14.734893578643579,131.38,132.47,131.28,131.6,14517800,0,0,0,0,1,0,0
168,0.017401215805471066,1,0.10062531754412088,0.08034543167198628,0.030890762219378576,234,23.546324305324287,132.93,133.97,132.31,133.89,25934500,0,0,0,0,1,0,0
169,0.003883785196803423,0,0.1087571260466669,0.07968657045532372,0.06443253473408554,196,21.316396705146712,133.73,134.65,132.55,134.41,23744400,0,0,0,0,1,0,0
170,0.009299903281005878,0,0.14171708972845334,0.07913045611021521,0.10068491008297448,220,31.177759740259727,136.16,136.37,134.44,135.66,33042600,0,0,0,0,1,0,0
