relative_day,up_rate,up_cat,1_day_sentiment_score,1_day_news_count,past_7_days_senti_avg,past_3_days_senti_avg,1_day_overall_sentiment_score,open,high,low,close,volume,company_amazon,company_apple,company_facebook,company_google,company_microsoft,company_netflix,company_tesla
36,5.514193925233645,2,0.07144830334189838,1210,0.06357430689652456,0.052009900339725385,86.45244704369703,1139.57,1147.0,1112.77,1115.23,2105600,0,0,0,1,0,0,0
37,5.415824817518248,2,0.08297984268061896,1224,0.05786723729634337,0.07512421908687274,101.56732744107761,1104.16,1104.84,1086.0,1098.71,2044800,0,0,0,1,0,0,0
38,5.517826319861913,2,0.058863815735803626,1079,0.05410300497969823,0.06790104065014287,63.51405717893211,1087.0,1098.91,1086.55,1095.06,1075800,0,0,0,1,0,0,0
41,0.0,0,0.06938929396057053,1175,0.0538563036810375,0.035808765536733116,81.53242040367037,1096.95,1105.94,1092.86,1095.01,1065200,0,0,0,1,0,0,0
42,5.70515426931356,2,0.08243174463828976,1165,0.05598923455914676,0.026931741117799793,96.03298250360757,1106.8,1125.3,1105.85,1121.37,1609100,0,0,0,1,0,0,0
43,5.640739862461466,2,0.07526291262782003,1189,0.05214716711975514,0.04802191503006653,89.48760311447802,1124.99,1134.73,1118.5,1120.16,1049800,0,0,0,1,0,0,0
44,5.6774020716752,2,0.09177881569359425,971,0.056491523367300796,0.08127306502148711,89.11723003848002,1118.05,1128.23,1110.44,1121.67,947600,0,0,0,1,0,0,0
45,5.605670561717777,2,0.08085401438673429,978,0.06947375545737601,0.0993649227460111,79.07522607022614,1130.08,1131.67,1110.65,1113.65,1449800,0,0,0,1,0,0,0
49,0.0,0,0.08657414205069765,1141,0.0586486933384203,0.0,98.78109607984601,1110.0,1121.89,1110.0,1118.56,1046400,0,0,0,1,0,0,0
50,5.601469890943575,2,0.07764000132039352,1275,0.06836824430645717,0.04376912617101944,98.99100168350174,1119.99,1123.41,1105.28,1113.8,1087800,0,0,0,1,0,0,0
51,5.459984688769802,2,0.07105083954371946,1264,0.06705992052787306,0.0739675206790771,89.80826118326141,1110.84,1111.94,1092.52,1096.97,1415100,0,0,0,1,0,0,0
52,5.576073437962688,2,0.10401187265857623,1532,0.05626402025902918,0.09380068556076515,159.34618891293877,1100.9,1111.24,1095.6,1110.37,1049500,0,0,0,1,0,0,0
55,0.0,0,0.059293924508138064,992,0.047930446674112906,0.018037023345498292,58.81957311207296,1116.0,1118.54,1107.27,1109.4,1413100,0,0,0,1,0,0,0
56,5.484067914873823,2,0.037721731769058624,1141,0.061828236862729015,0.03242817710677089,43.04049594849589,1105.75,1119.51,1099.92,1115.13,1471300,0,0,0,1,0,0,0
57,5.48564621106462,2,0.08386545430424487,1017,0.05382142056285031,0.05751473191140671,85.29116702741703,1106.95,1117.98,1101.0,1116.05,968400,0,0,0,1,0,0,0
58,5.488152482474943,2,0.09600527962002255,1109,0.050961023178341905,0.08103886585561143,106.46985509860501,1111.3,1127.65,1111.01,1119.92,1542500,0,0,0,1,0,0,0
59,5.675969808671231,2,0.08057184753203864,785,0.055048626300341484,0.07798159424852762,63.24890031265033,1124.9,1142.97,1124.75,1140.99,1450300,0,0,0,1,0,0,0
62,0.0,0,0.08729370243176388,1091,0.05979993035823134,0.02912339948057464,95.2374293530544,1146.99,1158.28,1130.69,1147.8,1446000,0,0,0,1,0,0,0
63,5.694492453047586,2,0.06124382901956429,748,0.054700449921719914,0.02052938942157757,45.81038410663409,1150.06,1169.61,1146.19,1162.03,1443200,0,0,0,1,0,0,0
64,5.682788872215168,2,0.09448564487766273,1234,0.05329078102878437,0.04232671680936378,116.5952857790358,1162.49,1167.57,1155.49,1157.86,1099300,0,0,0,1,0,0,0
65,5.636674986939107,2,0.10116586009020226,1330,0.0501632237656736,0.05855321713964335,134.550593919969,1155.72,1156.76,1134.91,1143.3,1166600,0,0,0,1,0,0,0
66,5.708874141070065,2,0.10178615664180117,1156,0.04863092928237605,0.06381937942339189,117.66479707792215,1126.73,1147.08,1123.3,1142.32,1212400,0,0,0,1,0,0,0
69,0.0,0,0.09957959511287026,1281,0.044444720839646054,0.01935557978087133,127.5614613395868,1144.45,1176.19,1144.45,1175.76,1719200,0,0,0,1,0,0,0
70,5.756894501387395,2,0.07731540546866228,1305,0.05252143369426173,0.03937505274901417,100.89660413660427,1178.26,1200.0,1178.26,1193.2,2013100,0,0,0,1,0,0,0
71,5.682645461163689,2,0.06526158704129892,833,0.059613358820786,0.07772020543202367,54.362902005402,1200.65,1200.93,1191.94,1193.32,1435900,0,0,0,1,0,0,0
72,5.609890722569134,2,0.0790362049684478,1391,0.06394056129206208,0.10404351152861409,109.9393611111109,1194.51,1197.88,1184.48,1185.55,1172800,0,0,0,1,0,0,0
73,5.530988089986766,2,0.07113511664306411,1447,0.06909208844406099,0.10248424050625682,102.93251378251378,1193.38,1196.57,1182.61,1184.46,2461800,0,0,0,1,0,0,0
76,0.0,0,0.10804920378874736,1315,0.07542089685028415,0.03412279939539201,142.08470298220277,1183.3,1190.0,1177.42,1184.26,1292600,0,0,0,1,0,0,0
77,5.459669163209224,2,0.04546115524217239,2954,0.0713126240299637,0.02978908283493315,134.29225258537724,1188.81,1200.0,1185.87,1198.85,1520700,0,0,0,1,0,0,0
78,5.6476754290679985,2,0.06232018095317476,1939,0.0690448352713,0.06284272841439399,120.83883086820586,1197.35,1227.14,1196.17,1223.97,2227400,0,0,0,1,0,0,0
79,5.63080816238626,2,0.08466780115158454,1698,0.07125072183110066,0.09431310315051929,143.76592635539055,1216.0,1231.79,1213.15,1231.54,1204000,0,0,0,1,0,0,0
80,5.260061276418965,2,0.09686130799706058,1209,0.07290783261065847,0.10620639386121127,117.10532136844624,1226.32,1230.0,1202.82,1205.5,1714200,0,0,0,1,0,0,0
86,0.0,0,0.07856445692755215,105,0.03287129874425893,0.0,8.249267977392975,1171.54,1171.56,1159.43,1168.49,1012400,0,0,0,1,0,0,0
87,5.298636461241142,2,0.10912293479150319,964,0.037793787425954885,0.05316818046958233,105.19450913900907,1174.9,1178.99,1162.88,1173.31,1269900,0,0,0,1,0,0,0
90,0.0,0,0.084219646895374,722,0.03557677311687922,0.02984429013646918,60.80658505846004,1184.1,1196.66,1182.0,1194.43,1252500,0,0,0,1,0,0,0
91,5.359538062192086,2,0.07097581479822859,725,0.04819187214120979,0.029435231056771344,51.457465728715725,1195.32,1201.35,1185.71,1200.49,827900,0,0,0,1,0,0,0
92,5.296903555950082,2,0.08985925913761893,692,0.06213720830035432,0.0619743487614419,62.1826073232323,1207.48,1216.3,1200.5,1205.92,1017800,0,0,0,1,0,0,0
93,5.300886791474355,2,0.12507656762784683,1231,0.07468982483646872,0.09126378734570884,153.96925474987944,1205.94,1215.67,1204.13,1215.0,950000,0,0,0,1,0,0,0
94,5.249482294470906,2,0.11888081513672145,1164,0.07224233555416497,0.10928592843314444,138.37726881914378,1214.99,1216.22,1205.03,1207.15,907200,0,0,0,1,0,0,0
97,0.0,0,0.04636885811407016,731,0.07719484432120959,0.041400143926239925,33.89563528138529,1207.89,1208.69,1199.86,1203.84,860200,0,0,0,1,0,0,0
98,5.061718394005367,2,0.08281587937241885,1468,0.08124653500932491,0.03888917599570709,121.57371091871089,1196.0,1202.29,1193.08,1197.25,876400,0,0,0,1,0,0,0
99,5.104814137720902,2,0.09725701860732623,1463,0.08373195391967643,0.07722760449119785,142.28701822251827,1200.68,1203.79,1196.44,1202.16,724600,0,0,0,1,0,0,0
100,5.083017724587183,2,0.091396547165081,1214,0.08410996868310351,0.10739907752346128,110.95540825840833,1203.96,1207.96,1200.13,1204.62,710200,0,0,0,1,0,0,0
101,5.201598940829005,2,0.07863847317547235,1223,0.07336476675328145,0.0908951358357097,96.17485269360267,1210.0,1218.35,1208.11,1217.87,933400,0,0,0,1,0,0,0
104,0.0,0,0.101320896216234,1051,0.060335039996085284,0.010997448159448859,106.48826192326193,1218.0,1224.2,1209.11,1221.1,1187400,0,0,0,1,0,0,0
105,5.239855588325028,2,0.10636374847888301,1153,0.05099865228364782,0.017104271333353006,122.63740199615211,1225.0,1230.82,1220.12,1227.13,856300,0,0,0,1,0,0,0
106,5.286048403498067,2,0.1777896184227463,1461,0.04376687795037615,0.038568559717876545,259.75063251563233,1233.0,1240.56,1227.82,1236.34,1221900,0,0,0,1,0,0,0
107,5.166126377736771,2,0.12785934665624796,1186,0.04433174764154802,0.070058062029541,151.6411851343101,1239.18,1242.0,1234.61,1236.37,1331800,0,0,0,1,0,0,0
111,0.0,0,0.0704057987323625,1231,0.04228849687015087,0.0,86.66953823953823,1235.99,1249.09,1228.31,1248.84,807300,0,0,0,1,0,0,0
112,5.263559364010104,2,0.09180361967120855,1265,0.05020071133091942,0.0355661050751463,116.13157888407882,1250.69,1269.0,1246.38,1264.55,1319900,0,0,0,1,0,0,0
113,5.1328125,2,0.09650081447761862,1164,0.05445884386738522,0.06696603604475672,112.32694805194807,1264.12,1268.01,1255.0,1256.0,1018800,0,0,0,1,0,0,0
114,5.178843896713615,2,0.08800159480320469,1056,0.04937652581698119,0.08659679623881174,92.92968411218415,1264.77,1267.41,1252.03,1263.45,1107300,0,0,0,1,0,0,0
115,5.278339831219465,2,0.10655394719968009,1869,0.049100432046795164,0.0790015697007091,199.1493273162021,1269.0,1273.07,1260.32,1272.18,1241400,0,0,0,1,0,0,0
118,0.0,0,0.0748144882894883,925,0.05701683326835943,0.01847160285031659,69.20340166777669,1274.0,1289.27,1266.3,1287.58,2499400,0,0,0,1,0,0,0
119,4.884438282913304,2,0.07858862641372118,1315,0.04793947017010224,0.014385591179212875,103.34404373404334,1185.0,1192.81,1175.0,1188.48,6207000,0,0,0,1,0,0,0
120,4.897011308562196,2,0.07924819639300199,1054,0.04585905575018429,0.04093122183568141,83.5275989982241,1188.05,1188.05,1167.18,1168.08,2639200,0,0,0,1,0,0,0
121,4.594850818094321,2,0.09050654406620315,1100,0.05233684628669359,0.07567682661492481,99.55719847282346,1167.76,1174.19,1155.0,1162.61,1944800,0,0,0,1,0,0,0
122,4.741826108016469,2,0.08284656303760811,952,0.049577256834780925,0.08282307191829269,78.86992801180293,1173.65,1186.8,1169.0,1185.4,1980700,0,0,0,1,0,0,0
125,0.0,0,0.07839019328500733,1022,0.05975913726068122,0.042229323844083934,80.11477753727749,1166.26,1190.85,1166.26,1189.39,1563900,0,0,0,1,0,0,0
126,4.70533067690364,2,0.0981283803930766,2373,0.06452908495375888,0.025515469129727422,232.8586466727708,1180.47,1190.44,1161.04,1174.1,1551400,0,0,0,1,0,0,0
127,4.824360767079504,2,0.09356564814344823,1732,0.06568230532945826,0.05475194732949453,162.05570258445232,1172.01,1180.42,1165.74,1166.27,1309300,0,0,0,1,0,0,0
128,4.8037747153984425,2,0.09122449433677776,1327,0.06413510564138673,0.08588741950323768,121.05490398490409,1159.03,1169.66,1150.85,1162.38,1185700,0,0,0,1,0,0,0
129,4.8762933427547575,2,0.08634800882158412,1088,0.06665934094095852,0.0877936692217585,93.94663359788353,1163.59,1172.6,1142.5,1164.27,1314500,0,0,0,1,0,0,0
132,0.0,0,0.10101316599261459,1034,0.05893583334864642,0.024207806128689054,104.44761363636349,1141.96,1147.94,1122.11,1132.03,1860600,0,0,0,1,0,0,0
133,5.088355159484867,2,0.10899368211178237,1087,0.0572346143484246,0.02154595812920983,118.47613245550744,1137.21,1140.42,1119.55,1120.44,1836600,0,0,0,1,0,0,0
134,5.227720124103991,2,0.07815783696084048,1132,0.055570464089084996,0.04689941905718455,88.47467143967143,1117.87,1171.33,1116.67,1164.21,2289300,0,0,0,1,0,0,0
135,5.232054128343377,2,0.08325373270087205,1005,0.06875177336502232,0.10879127954144807,83.67000136437642,1164.51,1188.16,1162.84,1178.98,1531400,0,0,0,1,0,0,0
136,5.170958322272365,2,0.06441959275292607,993,0.06993238268037656,0.11742179532964643,63.96865560365558,1168.47,1180.15,1160.01,1162.3,1208600,0,0,0,1,0,0,0
139,0.0,0,0.11184296120158267,1908,0.0695345125641215,0.023279442524093922,213.39636997261974,1144.5,1146.8,1131.44,1138.85,1353300,0,0,0,1,0,0,0
140,5.336842685481205,2,0.07960741943596338,1305,0.07881516844193645,0.04320082184411136,103.8876823639322,1148.49,1152.71,1137.94,1149.63,1159800,0,0,0,1,0,0,0
141,5.227257977285019,2,0.11097377730585285,1325,0.08072844380009954,0.07301859194113325,147.04025493025503,1146.75,1158.52,1145.89,1151.42,914500,0,0,0,1,0,0,0
142,5.2987687041024785,2,0.12989573688690054,1362,0.06534406261417641,0.09901356299157617,176.91799363995852,1140.5,1145.97,1129.22,1140.77,1198900,0,0,0,1,0,0,0
143,5.36709358499045,2,0.00031845250110638663,1251,0.07163394023905352,0.10066559618958626,0.39838407888408967,1147.36,1149.77,1131.66,1133.47,1112000,0,0,0,1,0,0,0
147,0.0,0,0.05877865137071041,998,0.06814961000205777,0.0,58.66109406796899,1134.0,1151.59,1133.12,1134.15,1365000,0,0,0,1,0,0,0
148,5.321970554926388,2,0.054182525145362787,1369,0.07030957987931398,0.034857699810619716,74.17587692400166,1127.52,1129.1,1108.22,1116.46,1538200,0,0,0,1,0,0,0
149,5.360662266727356,2,0.03235953536347967,1838,0.0669694332483552,0.053058995388825504,59.47682599807564,1115.54,1123.13,1112.12,1117.95,951900,0,0,0,1,0,0,0
150,5.246844399162281,2,0.03963215142853723,1757,0.06012861753627093,0.08194994710275032,69.63369005993991,1101.29,1109.6,1100.18,1103.63,1507800,0,0,0,1,0,0,0
153,0.0,0,0.04954940482183003,1505,0.044510069985785536,0.021906882864082596,74.5718542568542,1065.5,1065.5,1025.0,1036.23,5130600,0,0,0,1,0,0,0
154,5.132366643372932,2,0.06838822902046911,1433,0.05660620153511149,0.02822430694842724,98.00033218633223,1042.9,1056.05,1033.69,1053.05,2833500,0,0,0,1,0,0,0
155,4.855168539325843,2,0.08860037057579698,1114,0.052919004248385075,0.05447854642335198,98.70081282143784,1051.54,1053.55,1030.49,1042.22,2168400,0,0,0,1,0,0,0
156,4.773662096417514,2,0.0745500131074212,1522,0.05449858822136443,0.07636553793850957,113.46511994949506,1044.99,1047.49,1033.7,1044.34,1703200,0,0,0,1,0,0,0
157,4.808532664959407,2,0.06170782953261894,1424,0.0546843481258773,0.07746562248120387,87.87194925444938,1050.63,1070.92,1048.4,1066.04,1802400,0,0,0,1,0,0,0
160,0.0,0,0.04925285196361277,1459,0.05896700747954613,0.03189975468930985,71.85991101491103,1072.98,1092.66,1072.32,1080.38,1464200,0,0,0,1,0,0,0
161,4.653076197463579,2,0.05838319840764974,1048,0.05792537331918075,0.025793827240908035,61.185591931216926,1093.98,1101.99,1077.6,1078.72,1436700,0,0,0,1,0,0,0
162,4.579599026058125,2,0.07466612656486593,1527,0.05815824187180973,0.052591426671967055,114.01517526455028,1078.0,1080.93,1067.54,1077.03,1061000,0,0,0,1,0,0,0
163,4.6582995530610125,2,0.09843331823855594,1136,0.06117021637253468,0.08150635868881621,111.82024951899956,1083.64,1094.17,1080.15,1088.77,1057700,0,0,0,1,0,0,0
164,4.6416987212807985,2,0.10165501861850189,1068,0.06030690577111991,0.08302253153572857,108.56755988456001,1086.42,1092.69,1080.17,1085.35,1111500,0,0,0,1,0,0,0
167,0.0,0,0.11649033362315227,1263,0.06250743930272687,0.037034332929726126,147.1272913660413,1086.28,1099.18,1086.28,1092.5,941600,0,0,0,1,0,0,0
168,4.744326462627524,2,0.07015003626748613,1490,0.06582583515169779,0.03353675088850682,104.52355403855434,1109.69,1116.39,1098.99,1103.6,1386700,0,0,0,1,0,0,0
169,4.605827908868999,2,0.07925044946711111,1676,0.066591768370207,0.062121527829420646,132.82375330687822,1105.6,1107.0,1093.48,1102.33,1338800,0,0,0,1,0,0,0
170,4.668485744887031,2,0.08845891260954059,1234,0.06937795356160266,0.09753755862619302,109.15829816017309,1119.99,1120.12,1104.74,1111.42,1262000,0,0,0,1,0,0,0
171,4.67638129933212,2,0.09271076594108876,991,0.07201685205384696,0.09746823764074326,91.87636904761897,1109.24,1124.11,1108.08,1121.88,1947600,0,0,0,1,0,0,0
175,0.0,0,0.06124395848745513,4498,0.05555519428974519,0.0,275.4753252765732,1112.66,1114.35,1083.8,1086.35,1546900,0,0,0,1,0,0,0
176,4.57201093967697,2,0.08620349671048956,1859,0.05224376101534196,0.02085809930063962,160.2523003848001,1086.5,1092.97,1072.24,1079.8,1810900,0,0,0,1,0,0,0
177,4.434942923527629,2,0.11265828511863589,2727,0.049006713872154474,0.0487210200966412,307.21914351852007,1084.0,1087.1,1075.29,1076.01,1004300,0,0,0,1,0,0,0
178,4.46134801940178,2,0.09554816786256451,1384,0.05013087607522648,0.08481149514019963,132.2386643217893,1076.39,1081.0,1073.37,1080.91,1693200,0,0,0,1,0,0,0
181,0.0,0,0.08460413404470954,1077,0.047209619004787665,0.02534428253763826,91.11865236615218,1098.0,1107.58,1093.7,1097.95,1436300,0,0,0,1,0,0,0
182,4.564318261479144,2,0.08141103162825128,1266,0.061044171085268786,0.03228062152112264,103.06636604136612,1102.24,1111.77,1098.17,1111.25,991600,0,0,0,1,0,0,0
183,4.583333333333333,2,0.06101821464905996,1112,0.06766531005618072,0.06858804508722342,67.85225468975467,1117.41,1126.76,1113.86,1121.58,767000,0,0,0,1,0,0,0
185,0.0,0,0.05518512819764144,939,0.051406874098585256,0.06232446883793804,51.81883537758531,1117.8,1132.88,1116.14,1131.59,1264300,0,0,0,1,0,0,0
188,0.0,0,0.11199807179791522,1437,0.057375732671071614,0.03927161920677309,160.94122917360417,1125.17,1125.98,1111.21,1116.35,1236400,0,0,0,1,0,0,0
189,4.675227043390514,2,0.12443609736288909,1605,0.0509581955214222,0.017306368171940662,199.719936267437,1111.8,1128.03,1107.17,1124.83,1330400,0,0,0,1,0,0,0
191,0.0,0,0.049273698587009085,1388,0.027774478301813264,0.025535496830791187,68.39189363876861,1143.25,1153.07,1139.58,1144.21,1195500,0,0,0,1,0,0,0
192,4.7270771847331305,2,0.0792639349306016,1110,0.04045972700142599,0.03782804229128022,87.98296777296778,1143.99,1147.34,1138.78,1144.9,864000,0,0,0,1,0,0,0
195,0.0,0,0.06589188068734447,1229,0.03621553463130711,0.02936850367649571,80.98112136474636,1146.86,1150.82,1139.4,1150.34,903800,0,0,0,1,0,0,0
196,4.673158257106324,2,0.05313784136875211,1971,0.04733546084881953,0.04325286267946964,104.7346853378104,1146.0,1158.58,1145.0,1153.58,1238800,0,0,0,1,0,0,0
197,4.6570765890248715,2,0.05664089732403678,1677,0.06851075512484435,0.10089101131571139,94.98678481240968,1150.97,1158.36,1145.77,1146.35,1170000,0,0,0,1,0,0,0
198,4.688982630272952,2,0.05737194467367969,1410,0.08384914360054685,0.1366805844256839,80.89444198988836,1141.74,1147.6,1132.73,1146.33,1291300,0,0,0,1,0,0,0
199,4.5456865246834814,2,0.062235228536720075,704,0.08017966382398747,0.11446451590000543,43.81360088985093,1148.19,1151.14,1129.62,1130.1,1647200,0,0,0,1,0,0,0
202,0.0,0,0.07856436012660474,1224,0.07860841756541177,0.025702262406485737,96.1627767949642,1133.45,1139.25,1124.24,1138.07,1301500,0,0,0,1,0,0,0
203,4.582282179905517,2,0.07560615060576001,1600,0.07350112790626377,0.031335853474790946,120.96984096921601,1144.0,1146.9,1131.8,1146.21,1093700,0,0,0,1,0,0,0
204,4.498260365323282,2,0.08774615274969814,1516,0.06456460125275576,0.06812210658618066,133.0231675685424,1131.9,1144.0,1126.99,1137.81,1589800,0,0,0,1,0,0,0
205,4.475262368815591,2,0.06076025996546691,1546,0.06541972787958338,0.10590697515875098,93.93536190661185,1137.82,1141.7,1120.92,1132.12,2209800,0,0,0,1,0,0,0
206,5.09569541266514,2,0.06169594513230875,1375,0.07037359169621928,0.10716693140990162,84.83192455692453,1224.04,1265.55,1224.0,1250.41,4805800,0,0,0,1,0,0,0
209,0.0,0,0.053793784319189415,1481,0.06769847466026421,0.019460322655923932,79.66859457671953,1241.05,1247.37,1228.23,1239.41,2223700,0,0,0,1,0,0,0
210,4.896616450883188,2,0.09215557759984884,1283,0.06520540125949284,0.025518682206324417,118.23560606060606,1225.41,1234.87,1223.3,1225.14,1453300,0,0,0,1,0,0,0
211,4.881090487238979,2,0.113976294458953,1593,0.06149736864807475,0.05365285922440525,181.56423707311214,1223.0,1234.0,1207.76,1216.68,1725500,0,0,0,1,0,0,0
212,4.727190904784463,2,0.10723905763600498,2039,0.057568373907207405,0.08227007340161843,218.66043851981416,1214.03,1234.11,1205.72,1209.01,1698500,0,0,0,1,0,0,0
213,4.781194015397279,2,0.03968374580087652,1652,0.06262751044404083,0.10115185284051358,65.557548063048,1200.74,1206.9,1188.94,1193.99,1645100,0,0,0,1,0,0,0
216,0.0,0,0.05346566723286907,1417,0.06784265417028404,0.031628991350491444,75.76085046897548,1170.04,1175.24,1140.14,1152.32,2597500,0,0,0,1,0,0,0
217,5.106848314020253,2,0.06035398545181373,2038,0.06605953449916063,0.02135806964036979,123.00142235079639,1163.31,1179.96,1160.0,1169.95,1709400,0,0,0,1,0,0,0
218,5.0142930327868855,2,0.06575135795253463,1211,0.059427740373246066,0.03401806036464996,79.62489448051944,1156.0,1178.44,1149.62,1173.99,1444300,0,0,0,1,0,0,0
219,5.108604167722963,2,0.07266600204100207,1036,0.04542337962967424,0.02995843280686222,75.28197811447815,1182.83,1205.01,1173.02,1204.8,1468000,0,0,0,1,0,0,0
220,4.893783797192043,2,0.07088248174598466,1022,0.033248750061599684,0.024593355819538032,72.44189634439633,1197.99,1203.88,1183.6,1188.01,1065700,0,0,0,1,0,0,0
223,0.0,0,0.04523169473292623,1421,0.03449027206363118,0.03452587602189826,64.27423821548817,1179.21,1184.96,1167.67,1174.71,1003000,0,0,0,1,0,0,0
224,5.0040619828494055,2,-0.012971595959012568,1649,0.04077819303941199,0.03602988525052502,-21.390161736411724,1171.46,1204.78,1171.46,1197.27,1294400,0,0,0,1,0,0,0
225,4.601587683425547,2,0.02613176862480783,2963,0.05354334554257635,0.07847523181552203,77.4284304353056,1176.31,1182.3,1160.54,1164.29,1578700,0,0,0,1,0,0,0
226,4.78825746305663,2,0.07492773282901345,1679,0.06882188460319696,0.11006552873251572,125.80366341991358,1163.5,1175.84,1162.11,1167.26,1218700,0,0,0,1,0,0,0
227,4.868633509418918,2,0.06671507502923336,1206,0.07285866501965026,0.099447790440094,80.45838048525543,1179.55,1182.72,1171.81,1177.6,1313300,0,0,0,1,0,0,0
230,0.0,0,0.04596180320634652,2520,0.07240069001341214,0.03345726767400931,115.82374407999323,1190.09,1206.99,1190.09,1198.45,1231600,0,0,0,1,0,0,0
231,4.652853455692573,2,0.038322320096496915,2399,0.06864478761134543,0.027266112979036024,91.9352459114961,1195.25,1196.06,1182.11,1182.69,915500,0,0,0,1,0,0,0
232,4.693495196673517,2,0.04420696423247439,1813,0.0654499210440699,0.06225677088705678,80.14722615347607,1193.15,1199.0,1187.43,1191.25,740700,0,0,0,1,0,0,0
233,4.624255319148936,2,0.06525267584789529,1595,0.06308894880665908,0.08833813258342522,104.07801797739299,1194.07,1198.01,1178.58,1189.53,947500,0,0,0,1,0,0,0
234,4.448088207457884,2,0.06103356505539866,1437,0.06567338096753987,0.09251450827121438,87.70523298460787,1181.99,1194.08,1147.75,1151.29,1687000,0,0,0,1,0,0,0
237,0.0,0,0.0981983605852931,1498,0.06330935062096857,0.027941196865342938,147.10114415676907,1157.26,1169.47,1152.96,1168.89,1226100,0,0,0,1,0,0,0
238,4.68624014022787,2,0.08536756291170623,1430,0.05849262787167113,0.01602709323067532,122.07561496373991,1180.53,1182.4,1161.45,1167.84,1077200,0,0,0,1,0,0,0
239,4.766582951691535,2,0.0663059725606508,1336,0.047904403995260254,0.0263118954270707,88.58477934102946,1161.71,1176.42,1157.3,1171.02,802000,0,0,0,1,0,0,0
240,4.835004647067455,2,0.06696438174408273,1271,0.04680897971733235,0.04983726714160736,85.11172919672916,1181.12,1196.06,1181.12,1192.85,1088400,0,0,0,1,0,0,0
241,4.71504160854298,2,0.07927448042978348,1287,0.05469596347879017,0.08365562468782545,102.02625631313134,1198.5,1198.5,1183.8,1188.1,1129800,0,0,0,1,0,0,0
245,0.0,0,0.058605824124733565,1137,0.053638968809749776,0.0,66.63482202982206,1177.03,1186.89,1163.2,1168.39,1479900,0,0,0,1,0,0,0
246,4.774242424242424,2,0.05154510753056009,1392,0.06421406555840774,0.03496002794326395,71.75078968253965,1176.71,1183.48,1171.0,1181.41,1068900,0,0,0,1,0,0,0
247,4.82198298649493,2,0.09641405759623563,1010,0.0743731622143996,0.08218995852178164,97.37819817219798,1191.53,1213.04,1191.53,1211.38,1408100,0,0,0,1,0,0,0
248,4.679881210521354,2,0.05925112261790714,1202,0.06921180619504731,0.11999224525351969,71.21984938672438,1208.13,1212.02,1202.52,1204.93,1072100,0,0,0,1,0,0,0
251,0.0,0,0.061209517031519646,1618,0.0641580347667062,0.02970983586879479,99.03699855699878,1204.0,1220.0,1192.62,1204.41,1471900,0,0,0,1,0,0,0
252,4.661440240353018,2,0.06267854728482483,1362,0.07911229746818056,0.03489327963677349,85.36818140193142,1195.15,1210.0,1194.58,1206.0,1260100,0,0,0,1,0,0,0
253,4.660990999350469,2,0.05874823776053467,1108,0.07786592282951932,0.06694510008982789,65.09304743867241,1203.41,1222.6,1202.2,1220.17,1307000,0,0,0,1,0,0,0
254,4.549934799226584,2,0.05375326670958159,1156,0.06913660649723997,0.09380662589302712,62.138776316276314,1224.3,1241.86,1223.02,1234.25,1725900,0,0,0,1,0,0,0
255,4.586119873817035,2,0.06412408467890075,1033,0.06589802642760018,0.08915894615883213,66.24017947330448,1231.35,1240.88,1227.01,1239.56,1301400,0,0,0,1,0,0,0
258,0.0,0,0.0809061614321582,928,0.06784353008340337,0.03424934439900224,75.08091780904282,1229.52,1239.56,1225.61,1231.3,1053300,0,0,0,1,0,0,0
259,4.6197421360643744,2,0.07816786798313885,1015,0.06805362877169203,0.03538350990944701,79.34038600288594,1230.4,1235.0,1223.69,1229.15,955100,0,0,0,1,0,0,0
260,4.614112609329446,2,0.08924021178196019,1018,0.0646603002258526,0.05951756375554277,90.84653559403547,1227.51,1235.61,1216.53,1232.41,1135100,0,0,0,1,0,0,0
261,4.590351114721545,2,0.08386878251734027,1300,0.06549169825996934,0.08831901830501436,109.02941727254235,1232.06,1244.44,1232.02,1238.71,996000,0,0,0,1,0,0,0
262,4.596187096187097,2,0.09076449458787655,1545,0.06698206275070498,0.08665862544319569,140.2311441382693,1233.12,1243.32,1223.08,1229.93,2270000,0,0,0,1,0,0,0
265,0.0,0,0.06238530881416213,1901,0.06769532805174264,0.035913630101423455,118.5944720557222,1226.0,1239.09,1224.17,1234.03,1062400,0,0,0,1,0,0,0
266,4.602206389335785,2,0.06429735639920205,1463,0.06726900795652843,0.03438876302061384,94.06703241203259,1240.0,1246.74,1210.68,1218.76,1583200,0,0,0,1,0,0,0
267,4.7573322248395,2,0.06488061628876551,1267,0.06842301532663346,0.06121550073028803,82.20374083786591,1215.82,1248.3,1210.09,1246.52,1453000,0,0,0,1,0,0,0
268,4.646531726176939,2,0.10131140925059896,1369,0.07048846003456402,0.0948363262649309,138.69531926406998,1241.96,1245.0,1232.27,1241.39,1538000,0,0,0,1,0,0,0
269,4.6014356910978,2,-0.22795752501142819,3581,0.06965500900246425,0.09222596121704597,-816.3158970659243,1243.01,1244.02,1214.45,1225.09,1353900,0,0,0,1,0,0,0
272,0.0,0,0.04538450418111024,1046,0.06271975449845094,0.01973136959205903,47.472191373441305,1220.97,1226.0,1212.3,1219.0,1404100,0,0,0,1,0,0,0
-61,0.0,0,0.09119050437409816,192,0.0,0.0,17.508576839826848,104.75,105.01,103.26,103.64,33384200,0,0,0,0,1,0,0
