,relative_day,up_rate,up_cat,company,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,open,high,low,close,volume
177,226,-0.0022529288074495564,0,microsoft,0.0559275037743246,0.06586991547671849,0.0926022244509744,173,9.675458152958155,133.57,133.76,131.44,132.86,28074400
178,227,0.01836519644738821,1,microsoft,0.08977507831674501,0.05991991157346712,0.08928675468375404,156,14.004912217412222,134.06,135.63,133.9,135.3,24449100
179,230,0.0,0,microsoft,0.05160326118326122,0.06050132220628468,0.029925026105581672,250,12.900815295815306,137.01,137.7,136.05,137.56,24355700
180,231,-0.008287292817679665,0,microsoft,0.16047426981454754,0.05846265765018118,0.017201087061087073,216,34.66244227994227,137.37,137.86,136.4,136.42,21170800
181,232,0.011142061281337124,1,microsoft,0.11986405847874923,0.06431274282902823,0.07069251033260292,194,23.25362734487735,137.7,138.64,137.16,137.94,14970300
182,233,-0.007249528780629259,0,microsoft,0.09796154277978258,0.06823488165251822,0.11064719649218598,196,19.200462384837387,137.81,138.35,135.46,136.94,18697000
183,234,-0.03183876150138736,-1,microsoft,0.1305587319738263,0.07423974436758365,0.1260999570243598,159,20.758838383838384,136.35,137.51,131.99,132.58,38508600
184,237,0.0,0,microsoft,0.06115997223592164,0.08006598060430956,0.04351957732460877,158,9.66327561327562,134.17,134.73,133.08,134.62,20312600
185,238,0.0021542118555934633,0,microsoft,0.10232370030694772,0.0814312250404039,0.02038665741197388,194,19.850797859547857,135.56,135.89,133.84,134.91,23102100
186,239,-0.0013342228152101907,0,microsoft,0.10427064635906098,0.0731240008250325,0.05449455751428978,205,21.3754825036075,134.06,134.93,132.73,134.73,17393300
187,240,0.018926742373636247,1,microsoft,0.08099256332690072,0.07089637052221989,0.08925143963397679,166,13.44476551226552,136.41,137.59,136.07,137.28,20168700
188,241,-0.0018939393939393276,0,microsoft,0.12851475279106858,0.06847223060037963,0.0958623033309698,152,19.534242424242425,138.3,138.33,135.44,137.02,23940100
189,245,0.0,0,microsoft,0.12130837596746692,0.05944309468342542,0.0,165,20.015882034632043,135.78,136.36,134.87,135.21,18869300
190,246,0.011685526218474846,1,microsoft,0.10224674884735858,0.06215519120635675,0.040436125322488976,205,20.96058351370851,136.46,136.85,135.65,136.79,17995900
191,247,0.01754514218875653,1,microsoft,0.07856302360093835,0.061866062990399255,0.07451837493827516,211,16.57679797979799,138.26,139.52,137.91,139.19,26101800
192,248,-0.006753358718298712,0,microsoft,0.07848742721972181,0.061518985886690344,0.10070604947192129,353,27.7060618085618,139.17,139.32,137.36,138.25,20824500
193,251,0.0,0,microsoft,0.09562173239937057,0.05437222509078366,0.02616247573990727,199,19.028724747474744,138.74,138.9,135.63,136.68,25773900
194,252,-0.010462393912789046,-1,microsoft,0.06458731488685406,0.06803247257640803,0.03187391079979019,217,14.01544733044733,135.96,136.05,133.69,135.25,28903400
195,253,0.0002957486136783145,0,microsoft,0.10296820511664258,0.0599294638506062,0.053403015762074874,192,19.769895382395376,135.08,135.44,134.27,135.29,24726100
196,254,0.010274225737305158,1,microsoft,0.11240327893381874,0.06003252903193248,0.08772575080095574,176,19.7829770923521,137.01,137.57,136.03,136.68,27010000
197,255,-0.0014632718759146697,0,microsoft,0.13975657675657677,0.06486685122234395,0.09331959964577179,195,27.25253246753247,136.94,137.22,135.74,136.48,23363100
198,258,0.0,0,microsoft,0.09560484697058773,0.0736195868704661,0.04658552558552559,162,15.487985209235212,135.0,135.87,134.83,135.5,16731400
199,259,0.007749077490774992,0,microsoft,0.04270426352359124,0.07361717466635427,0.03186828232352924,238,10.163614718614715,136.12,136.68,135.6,136.55,17814200
200,260,0.008202123764188766,0,microsoft,0.18331204169979676,0.07049102447160244,0.04610303683139299,245,44.911450216450206,136.52,137.82,135.7,137.67,23982100
201,261,0.018449916466913786,1,microsoft,0.13979502007031774,0.08196871541205304,0.10720705073132525,252,35.22834505772007,139.44,141.5,139.21,140.21,35772100
202,262,-0.011554097425290667,-1,microsoft,0.14753790769415767,0.08588182128869574,0.12193710843123524,156,23.015913600288595,140.15,140.79,137.41,138.59,39167300
203,265,0.0,0,microsoft,0.1496232974713987,0.08699343999406443,0.049179302564719224,237,35.46072150072149,138.38,138.78,137.59,138.29,17139300
204,266,-0.012654566490707933,-1,microsoft,0.1798360849982189,0.0947103614941803,0.049874432490466226,239,42.98082431457432,139.5,139.83,136.04,136.54,29773200
205,267,0.014428006444997796,1,microsoft,0.13298732657030068,0.11430062170484138,0.1098197941565392,232,30.85305976430976,136.66,139.11,135.2,138.51,21382000
206,268,0.0012995451591943314,0,microsoft,0.17239547687761972,0.10711137668634195,0.15414890301330608,210,36.20305014430014,138.59,139.32,137.59,138.69,17456600
207,269,-0.012978585334198654,-1,microsoft,0.13523555437617946,0.1117685848016708,0.16173962948204643,208,28.128995310245326,139.29,139.5,135.82,136.89,22477700
208,272,0.0,0,microsoft,0.09718663189478165,0.11001110575624536,0.04507851812539315,227,22.061365440115434,137.21,138.37,136.94,138.18,17280900
