relative_day,open,high,low,close,volume,change,rise,change rate,up_cat,1_day_sentiment_score,1_day_news_count,1_day_overall_sentiment_score,3_day_news_count,3_day_overall_sentiment_score,3_day_sentiment_score,7_day_news_count,7_day_overall_sentiment_score,7_day_sentiment_score,today_news_count,today_overall_sentiment_score,today_sentiment_score,1_day_bert_sentiment_score,1_day_overall_bert_sentiment_score,today_bert_sentiment_score,today_overall_bert_sentiment_score,3_day_bert_sentiment_score,3_day_overall_bert_sentiment_score,7_day_bert_sentiment_score,7_day_overall_bert_sentiment_score,company_amazon,company_apple,company_facebook,company_google,company_microsoft,company_netflix,company_tesla
148,174.81,177.71,174.4,175.76,28481200.0,-0.8400000000000034,0.0,-0.004779244424214858,0.0,0.05460388673461736,1447.0,95.28378235190729,4087.0,97.27984751359782,0.02380226266542643,9795.0,766.8995104663854,0.07829499851622107,1745.0,95.28378235190729,0.05460388673461736,0.6447684865238421,932.9799999999996,0.6585787965616057,1149.2200000000018,0.6008808416931756,2455.8000000000084,0.6323879530372651,6194.240000000012,0,1,0,0,0,0,0
149,176.33,177.6,175.06,176.67,21218400.0,0.9099999999999966,1.0,0.00515084621044884,0.0,0.08667285514177445,1745.0,173.69240170411598,4661.0,181.26293590668615,0.038889280391908636,9880.0,732.728336987087,0.07416278714444201,2004.0,173.69240170411598,0.08667285514177445,0.6585787965616057,1149.2200000000018,0.6636227544910221,1329.9000000000083,0.6359536580133041,2964.1800000000103,0.6394585020242932,6317.850000000017,0,1,0,0,0,0,0
150,174.62,176.37,173.39,173.47,27043600.0,-3.1999999999999886,0.0,-0.0184469937164927,-1.0,0.06572064859224779,2004.0,147.34569414381954,5196.0,420.2934589339235,0.08088788663085518,10398.0,706.4667109134257,0.06794255731038908,2242.0,147.34569414381954,0.06572064859224779,0.6636227544910221,1329.9000000000083,0.6661507582515616,1493.5100000000011,0.6566782140107793,3412.1000000000095,0.6350778995960782,6603.540000000021,0,1,0,0,0,0,0
153,174.0,176.3,168.72,171.72,40396100.0,-1.75,0.0,-0.010191008618681574,-1.0,0.08467292084528172,1140.0,285.60176201113524,4765.0,318.1517102573356,0.06676845965526455,11430.0,673.1070478681378,0.058889505500274525,3373.0,285.60176201113524,0.08467292084528172,0.6072456140350898,692.2600000000024,0.6316098428698521,2130.420000000011,0.640050367261281,3049.840000000004,0.6425126859142627,7343.920000000023,0,1,0,0,0,0,0
154,173.84,178.19,172.93,178.0,30968000.0,6.280000000000001,1.0,0.0352808988764045,1.0,0.07876271842477423,3373.0,188.63671062733425,5896.0,456.40777812465126,0.07740973170363827,13334.0,1024.0469312023943,0.07679967985618676,2395.0,188.63671062733425,0.07876271842477423,0.6316098428698521,2130.420000000011,0.5801002087682708,1389.3400000000088,0.62529681139756,3686.7500000000136,0.644394780260989,8592.360000000026,0,1,0,0,0,0,0
155,182.6,183.3,179.49,180.88,29773400.0,2.8799999999999955,1.0,0.015922158337018995,1.0,0.06566097454547275,2395.0,118.38673710548736,6908.0,545.8682447644916,0.07901972275108447,14282.0,1061.3663669518282,0.0743149675781983,1803.0,118.38673710548736,0.06566097454547275,0.5801002087682708,1389.3400000000088,0.6072102052135308,1094.7999999999959,0.6097307469600496,4212.020000000022,0.6335751295336811,9048.720000000034,0,1,0,0,0,0,0
156,181.41,183.78,180.49,183.53,22526300.0,2.6500000000000057,1.0,0.01443905628507604,1.0,0.08797317447336461,1803.0,115.5967512580011,7571.0,592.6252097439569,0.07827568481626693,14340.0,1084.4693217054084,0.07562547571167423,1314.0,115.5967512580011,0.08797317447336461,0.6072102052135308,1094.7999999999959,0.6201902587519046,814.9300000000027,0.6095046889446594,4614.560000000016,0.6272175732217593,8994.300000000028,0,1,0,0,0,0,0
157,184.81,190.17,184.08,188.42,30684400.0,4.889999999999986,1.0,0.025952658953401903,1.0,0.09569926406792954,1314.0,385.3809364015523,5512.0,422.6201989908227,0.07667275017975739,13650.0,1026.3736712592934,0.07519221034866617,4027.0,385.3809364015523,0.09569926406792954,0.6201902587519046,814.9300000000027,0.8699652346660143,3503.3500000000395,0.5985250362844716,3299.0700000000074,0.6211963369963386,8479.330000000022,0,1,0,0,0,0,0
160,190.06,193.59,189.87,190.82,26220900.0,2.4000000000000057,1.0,0.012577297977151273,1.0,0.0773814817227241,1150.0,100.28640031265044,6386.0,580.9324190723205,0.09096968666963992,15271.0,1289.1543800742784,0.08441846506936536,1296.0,100.28640031265044,0.0773814817227241,0.6574869565217395,756.1100000000005,0.6413194444444444,831.15,0.8005731287190794,5112.460000000041,0.690324798637945,10541.950000000059,0,1,0,0,0,0,0
161,193.08,194.21,191.83,193.03,26932900.0,2.210000000000008,1.0,0.011448997565145355,1.0,0.08039279829317705,1296.0,53.05924687349685,3655.0,295.83788298341864,0.08094059725948527,13194.0,1103.8390183757936,0.08366219632983125,660.0,53.05924687349685,0.08039279829317705,0.6413194444444444,831.15,0.6153333333333341,406.1200000000005,0.6676497948016419,2440.260000000001,0.7005214491435537,9242.680000000048,0,1,0,0,0,0,0
162,192.18,194.18,191.63,192.42,18221800.0,-0.6100000000000136,0.0,-0.0031701486331982835,0.0,0.08674479605054751,660.0,122.91737600362582,3106.0,252.03745892599466,0.08114535058789268,11459.0,968.2615546219562,0.08449791034313257,1417.0,122.91737600362582,0.08674479605054751,0.6153333333333341,406.1200000000005,0.6596965419901222,934.7900000000031,0.6417836445589186,1993.380000000001,0.7207836634959456,8259.460000000041,0,1,0,0,0,0,0
163,192.92,195.0,191.83,192.38,21674600.0,-0.03999999999999204,0.0,-0.00020792182139511405,0.0,0.08193000026346113,1417.0,133.8736204304955,3373.0,276.2630231897731,0.0819042464244806,11073.0,972.7921935200947,0.08785263194437773,1634.0,133.8736204304955,0.08193000026346113,0.6596965419901222,934.7900000000031,0.7005079559363543,1144.6300000000028,0.6439549362585246,2172.0600000000036,0.7314594057617672,8099.450000000047,0,1,0,0,0,0,0
164,189.8,191.82,188.56,190.98,18761500.0,-1.4000000000000057,0.0,-0.007330610535134599,0.0,0.11110299878917838,1634.0,273.7577890165355,3711.0,309.8502433076182,0.08349508038469906,11393.0,991.0690626925891,0.08698929717305268,2464.0,273.7577890165355,0.11110299878917838,0.7005079559363543,1144.6300000000028,0.8186120129870215,2017.0600000000209,0.6697763406090019,2485.5400000000063,0.739853418765913,8429.150000000047,0,1,0,0,0,0,0
167,191.14,193.18,190.42,192.12,14669100.0,1.1400000000000148,1.0,0.005933791380387334,0.0,0.10061025266552046,1718.0,116.50667258667269,5735.0,840.0480252617697,0.14647742375968084,10742.0,1250.1846688820383,0.1163828587676446,1158.0,116.50667258667269,0.10061025266552046,0.668527357392316,1148.5299999999988,0.6588428324697752,762.9399999999996,0.7362371403661774,4222.320000000027,0.7018255445913268,7539.010000000033,0,1,0,0,0,0,0
168,194.26,198.46,193.43,196.64,26551000.0,4.519999999999982,1.0,0.022986167615947833,1.0,0.08575433082274148,1158.0,97.93144579957077,4429.0,682.7969088319069,0.15416502795933776,10604.0,1266.4049411560607,0.11942709743078656,1142.0,97.93144579957077,0.08575433082274148,0.6588428324697752,762.9399999999996,0.6999912434325763,799.3900000000021,0.6701738541431487,2968.2000000000053,0.704526593738215,7470.800000000032,0,1,0,0,0,0,0
169,197.86,198.06,195.51,196.07,21124200.0,-0.5699999999999932,0.0,-0.0029071250063752393,0.0,0.10624809239031711,1142.0,138.01627201502194,4018.0,559.0400748556988,0.13913391609151288,11086.0,1311.2771400821343,0.1182822605161586,1299.0,138.01627201502194,0.10624809239031711,0.6999912434325763,799.3900000000021,0.6746959199384175,876.4300000000044,0.6746789447486313,2710.8600000000006,0.7093694750135336,7864.070000000034,0,1,0,0,0,0,0
170,198.54,198.78,196.22,197.64,21514000.0,1.5699999999999932,1.0,0.007943736085812555,0.0,0.10040228970917121,1299.0,126.2056781644282,3599.0,352.4543904012654,0.09793120044491954,10968.0,1326.3760360935305,0.12093144019817018,1257.0,126.2056781644282,0.10040228970917121,0.6746959199384175,876.4300000000044,0.6181941129673837,777.0700000000013,0.6776215615448753,2438.760000000006,0.7116803428154664,7805.7100000000355,0,1,0,0,0,0,0
171,196.99,199.02,196.34,196.97,47800600.0,-0.6699999999999875,0.0,-0.0034015332284103544,0.0,0.09648164710598649,1257.0,200.7783076275579,3698.0,362.1533959790209,0.09793223255246644,10591.0,1318.7080938274632,0.12451214180223427,2081.0,200.7783076275579,0.09648164710598649,0.6181941129673837,777.0700000000013,0.7772032676597831,1617.3600000000085,0.6633017847485148,2452.8900000000076,0.7023085638749914,7438.150000000034,0,1,0,0,0,0,0
175,196.62,197.44,193.51,193.79,21070300.0,-2.980000000000018,0.0,-0.015377470457712051,-1.0,0.06257429790191886,2.220446049250313e-16,93.11055527805527,2526.0,227.5563114894366,0.09008563400215226,8305.0,790.4880150960154,0.095182181227696,1488.0,93.11055527805527,0.06257429790191886,0.0,0.0,0.5369220430107543,798.9400000000024,0.7169714964370535,1811.069999999997,0.7081661649608686,5881.320000000013,0,1,0,0,0,0,0
176,195.97,199.16,195.55,197.98,26067500.0,4.189999999999998,1.0,0.02116375391453681,1.0,0.08358876238800475,1488.0,68.96072897010392,2845.0,215.02213205775718,0.07557895678655788,8651.0,785.6671245744999,0.09081807011611373,825.0,68.96072897010392,0.08358876238800475,0.5369220430107543,798.9400000000024,0.6195393939393944,511.1200000000004,0.6235992970123019,1774.1399999999987,0.6797907756328764,5880.8700000000135,0,1,0,0,0,0,0
177,198.46,199.73,197.75,197.92,20899700.0,-0.060000000000002274,0.0,-0.00030315278900567037,0.0,0.10827142513067525,825.0,176.15760868760864,2313.0,162.0712842481592,0.07006972946310384,8177.0,716.6115815295818,0.08763746869629226,1627.0,176.15760868760864,0.10827142513067525,0.6195393939393944,511.1200000000004,0.6043392747387847,983.2600000000027,0.5663899697362745,1310.060000000003,0.674521218050631,5515.56000000001,0,1,0,0,0,0,0
178,196.87,197.68,195.25,196.12,31110600.0,-1.799999999999983,0.0,-0.009178054252498383,0.0,0.07603284761291478,1627.0,147.42769152144174,3940.0,338.2288929357678,0.08584489668420503,8547.0,766.5635120527623,0.0896880205981938,1939.0,147.42769152144174,0.07603284761291478,0.6043392747387847,983.2600000000027,0.6910417741103733,1339.9300000000137,0.5820609137055852,2293.3200000000056,0.6694454194454208,5721.750000000012,0,1,0,0,0,0,0
181,201.32,202.63,198.82,199.71,27316700.0,3.5900000000000034,1.0,0.0179760652946773,1.0,0.09684186456336792,954.0,144.0038526057281,4034.0,334.9047476366227,0.08302051255245976,7974.0,673.1336405723905,0.08441605725763614,1487.0,144.0038526057281,0.09684186456336792,0.6326729559748429,603.57,0.6305716207128461,937.6600000000022,0.6700793257312885,2703.1000000000176,0.6265889139704068,4996.420000000024,0,1,0,0,0,0,0
182,199.57,201.28,199.52,200.88,16935200.0,1.1699999999999875,1.0,0.005824372759856569,0.0,0.10892227069830233,1487.0,163.7101728595484,3582.0,331.48090872090904,0.09254073386960052,9461.0,817.1374931781186,0.08636904060650233,1503.0,163.7101728595484,0.10892227069830233,0.6305716207128461,937.6600000000022,0.6295542248835689,946.2200000000041,0.642331099944167,2300.8300000000063,0.6272148821477673,5934.080000000026,0,1,0,0,0,0,0
183,201.43,202.58,200.84,202.55,11362000.0,1.670000000000016,1.0,0.008244877807948733,0.0,0.07805113581551178,1503.0,111.30091967291979,3944.0,393.3434011359022,0.09973209967948839,9476.0,887.7371107596117,0.09368268370194298,1426.0,111.30091967291979,0.07805113581551178,0.6295542248835689,946.2200000000041,0.6971739130434778,994.1699999999993,0.6306921906693729,2487.4500000000066,0.6417644575770397,6081.360000000028,0,1,0,0,0,0,0
185,201.5,203.21,201.05,202.37,17265500.0,-0.18000000000000682,0.0,-0.0008894599001828672,0.0,0.11781485762031928,1955.0,208.17885341510416,4884.0,750.9001158008664,0.15374695245717984,10405.0,1229.8087160432171,0.11819401403586902,1767.0,208.17885341510416,0.11781485762031928,0.5870332480818446,1147.6500000000062,0.5447934352009074,962.6500000000033,0.6322768222768244,3088.04000000001,0.6466890917827997,6728.80000000003,0,1,0,0,0,0,0
188,198.98,199.56,196.6,198.2,25338600.0,-4.170000000000016,0.0,-0.021039354187689284,-1.0,0.05191910451582199,1541.0,88.57399230399231,4337.0,395.01570186757783,0.09108040162960061,10708.0,1289.9196702741724,0.12046317428783829,1706.0,88.57399230399231,0.05191910451582199,0.6181894873458869,952.6300000000116,0.6173270808909803,1053.1600000000124,0.5870302052109793,2545.950000000017,0.6137140455734057,6571.650000000029,0,1,0,0,0,0,0
189,197.38,199.67,197.0,199.4,20578000.0,1.200000000000017,1.0,0.006018054162487548,0.0,0.024687385976551564,1706.0,37.42607714045217,4276.0,275.410840756466,0.06440852216007155,10927.0,1234.4898099724367,0.11297609682185748,1516.0,37.42607714045217,0.024687385976551564,0.6173270808909803,1053.1600000000124,0.6000923482849644,909.7400000000059,0.6165715622076768,2636.460000000026,0.6119840761416709,6687.150000000039,0,1,0,0,0,0,0
191,201.46,202.53,199.87,199.91,20191800.0,-1.4699999999999989,0.0,-0.007353308989045065,0.0,0.0887967408972891,2.220446049250313e-16,105.31293470418488,3222.0,126.00006944444448,0.039106166804607226,9514.0,996.9047945804205,0.1047829298486883,1186.0,105.31293470418488,0.0887967408972891,0.0,0.0,0.5983726812816192,709.6700000000004,0.6092178770949778,1962.9000000000183,0.5945448812276688,5656.500000000041,0,1,0,0,0,0,0
192,200.6,202.14,200.36,201.45,17595200.0,1.539999999999992,1.0,0.007644576818068961,0.0,0.08810551102948713,1186.0,98.94248888611405,2702.0,142.73901184463705,0.052827169446571814,8745.0,626.3287060162072,0.07162135003044108,1123.0,98.94248888611405,0.08810551102948713,0.5983726812816192,709.6700000000004,0.6463935886019598,725.9000000000009,0.5993375277572192,1619.4100000000062,0.5967432818753614,5218.520000000036,0,1,0,0,0,0,0
195,202.23,203.99,202.14,203.34,16947400.0,1.8900000000000148,1.0,0.009294777220419076,0.0,0.12975858803840892,1008.0,255.10538408351195,3053.0,272.1995026593778,0.08915804214195146,7461.0,503.5125068080072,0.06748592773194038,1966.0,255.10538408351195,0.12975858803840892,0.6739781746031756,679.3700000000009,0.7130315361139458,1401.8200000000174,0.6629118899443179,2023.8700000000026,0.6294652191395284,4696.440000000021,0,1,0,0,0,0,0
196,202.72,204.23,201.64,202.64,16866800.0,-0.700000000000017,0.0,-0.0034544018949862667,0.0,0.17291444590872523,1966.0,343.9268329124545,3896.0,428.3623978567757,0.10994928076405948,7721.0,670.0438985875268,0.08678200991937919,1989.0,343.9268329124545,0.17291444590872523,0.7130315361139458,1401.8200000000174,0.7364102564102647,1464.7200000000164,0.6929645790554464,2699.790000000019,0.6534257220567319,5045.100000000027,0,1,0,0,0,0,0
197,202.19,203.22,201.42,201.5,14107500.0,-1.1399999999999864,0.0,-0.005657568238213332,0.0,0.10736871932991762,1989.0,167.0657272773518,4963.0,682.8811782199277,0.137594434458982,8194.0,976.5446543595291,0.11917801493282025,1556.0,167.0657272773518,0.10736871932991762,0.7364102564102647,1464.7200000000164,0.7165359897172292,1114.9300000000087,0.7144690711263418,3545.9100000000344,0.6834366609714468,5600.080000000035,0,1,0,0,0,0,0
198,202.14,204.0,201.84,203.78,18582200.0,2.280000000000001,1.0,0.011188536657179317,1.0,0.06311038246137345,1556.0,103.50102723665246,5511.0,766.0979442733183,0.13901251030181785,9750.0,1143.610381636881,0.11729337247557753,1640.0,103.50102723665246,0.06311038246137345,0.7165359897172292,1114.9300000000087,0.7218902439024462,1183.9000000000117,0.7224587189257925,3981.4700000000425,0.688718974358979,6715.010000000045,0,1,0,0,0,0,0
199,203.91,204.62,200.51,200.74,20929300.0,-3.039999999999992,0.0,-0.015143967320912582,-1.0,0.07710678721945721,1640.0,68.00818632756126,5185.0,614.4935874264588,0.11851371020761019,10204.0,1141.7984741693485,0.11189714564576132,882.0,68.00818632756126,0.07710678721945721,0.7218902439024462,1183.9000000000117,0.6615192743764188,583.4600000000014,0.7258534233365548,3763.5500000000366,0.7045511564092567,7189.240000000055,0,1,0,0,0,0,0
202,201.79,205.34,201.75,205.33,22277900.0,4.590000000000003,1.0,0.022354258997711016,1.0,0.09400756042437285,1138.0,215.27731337181382,3409.0,301.9187824675324,0.08856520459593208,10560.0,1171.5177539775032,0.11093918124786961,2290.0,215.27731337181382,0.09400756042437285,0.6241827768014081,710.3200000000024,0.6364366812227186,1457.4400000000255,0.6526840715752438,2225.000000000006,0.6998456439393997,7390.370000000061,0,1,0,0,0,0,0
203,206.56,207.01,205.4,206.94,18355200.0,1.6099999999999852,1.0,0.007780032859766044,0.0,0.11035875933416915,2290.0,181.7608766233766,4817.0,449.18790951178494,0.09325055210956715,10884.0,1131.689683265805,0.10397736891453555,1647.0,181.7608766233766,0.11035875933416915,0.6364366812227186,1457.4400000000255,0.6624468731026152,1091.0500000000072,0.6433423292505771,3098.98000000003,0.6841225652333763,7445.990000000068,0,1,0,0,0,0,0
204,205.78,207.24,205.28,206.77,14991600.0,-0.1699999999999875,0.0,-0.0008221695603810393,0.0,0.11335460571771094,1647.0,138.17926436988964,5075.0,518.5928072991826,0.10218577483727737,10542.0,969.5237269767271,0.09196772215677547,1219.0,138.17926436988964,0.11335460571771094,0.6624468731026152,1091.0500000000072,0.6366119770303545,776.0300000000021,0.6421300492610906,3258.810000000035,0.6708708025042741,7072.320000000058,0,1,0,0,0,0,0
205,206.99,207.33,204.84,205.13,13909600.0,-1.6400000000000148,0.0,-0.007994930044362185,0.0,0.09778742917782472,1219.0,119.88738817201312,5156.0,535.2174543650801,0.10380478168446085,10205.0,940.637264069265,0.09217415620472955,1226.0,119.88738817201312,0.09778742917782472,0.6366119770303545,776.0300000000021,0.6460848287112569,792.100000000001,0.6447866563227376,3324.520000000035,0.6598157765801129,6733.420000000052,0,1,0,0,0,0,0
206,205.59,207.82,205.25,205.85,17618900.0,0.7199999999999989,1.0,0.00349769249453485,0.0,0.0583809679677718,1226.0,112.14983946608963,4092.0,439.8275291652793,0.10748473342260002,9791.0,957.0236250046256,0.0977452379741217,1921.0,112.14983946608963,0.0583809679677718,0.6460848287112569,792.100000000001,0.5557261842790199,1067.5499999999972,0.6498484848484873,2659.1800000000103,0.6476989071596406,6341.620000000041,0,1,0,0,0,0,0
209,206.56,208.72,206.54,207.77,21673400.0,1.920000000000016,1.0,0.009240987630553091,0.0,0.07655604661897325,1062.0,89.72368663743666,4241.0,245.746503635254,0.057945414674664936,10623.0,900.8513461723471,0.08480197177561397,1172.0,89.72368663743666,0.07655604661897325,0.6602448210922787,701.18,0.6595648464163834,773.0100000000014,0.6010469228955431,2549.039999999998,0.6274743481125892,6665.660000000034,0,1,0,0,0,0,0
210,206.86,208.24,205.42,206.88,33935700.0,-0.8900000000000148,0.0,-0.004302010827532941,0.0,0.08440253105424249,1172.0,151.67134830447375,3492.0,223.320350806601,0.06395199049444474,9505.0,775.2977194379699,0.08156735606922356,1797.0,151.67134830447375,0.08440253105424249,0.6595648464163834,773.0100000000014,0.6786922648859237,1219.610000000005,0.6456185567010316,2254.5000000000023,0.6292719621251983,5981.2300000000105,0,1,0,0,0,0,0
211,214.45,219.35,209.37,211.1,69281400.0,4.219999999999999,1.0,0.019990525817148268,1.0,0.08585164253163956,1797.0,140.8825453944205,4031.0,330.29437853812914,0.08193857071151801,9655.0,745.2081911190672,0.07718365521688941,1641.0,140.8825453944205,0.08585164253163956,0.6786922648859237,1219.610000000005,0.5749055453991487,943.4200000000031,0.668270900520964,2693.800000000006,0.6328109787674788,6109.790000000008,0,1,0,0,0,0,0
212,211.95,216.04,204.85,206.53,54017900.0,-4.569999999999993,0.0,-0.0221275359511935,-1.0,0.13320138493565867,1641.0,246.68896490083986,4610.0,382.27758033633097,0.08292355321829305,10077.0,747.9114721435981,0.07421965586420542,1852.0,246.68896490083986,0.13320138493565867,0.5749055453991487,943.4200000000031,0.5471976241900636,1013.4099999999977,0.6368850325379629,2936.040000000009,0.6229215044159977,6277.1800000000085,0,1,0,0,0,0,0
213,203.66,204.55,199.79,202.16,40862100.0,-4.3700000000000045,0.0,-0.02161654135338348,-1.0,0.09488697405147434,1852.0,164.24935208310208,5290.0,539.2428585997342,0.10193626816630136,10703.0,874.7130488724248,0.0817259692490353,1731.0,164.24935208310208,0.09488697405147434,0.5471976241900636,1013.4099999999977,0.5950086655112664,1029.960000000002,0.6004612476370522,3176.440000000006,0.6071652807624035,6498.490000000005,0,1,0,0,0,0,0
216,196.18,196.84,190.82,191.58,52393000.0,-10.579999999999984,0.0,-0.05522497129136644,-2.0,0.06407420892110936,1031.0,85.79536574536544,3923.0,334.141288110038,0.08517493961510017,10385.0,963.1078333472088,0.09274028246001048,1339.0,85.79536574536544,0.06407420892110936,0.6310378273520862,650.6000000000009,0.6509708737864095,871.6500000000023,0.6032933979097639,2366.720000000004,0.6082012518054898,6316.170000000011,0,1,0,0,0,0,0
217,194.52,196.26,192.27,195.2,35824800.0,3.619999999999976,1.0,0.018545081967212995,1.0,0.03797997217284051,1339.0,60.57805561568062,3531.0,255.68730177230134,0.07241215003463645,10552.0,959.1795124551376,0.09090025705602138,1595.0,60.57805561568062,0.03797997217284051,0.6509708737864095,871.6500000000023,0.651705329153607,1039.4700000000032,0.6254347210421987,2208.4100000000035,0.6079236163760435,6414.810000000011,0,1,0,0,0,0,0
218,193.63,197.74,192.05,197.23,33364400.0,2.030000000000001,1.0,0.010292551843025915,1.0,-0.01217888267336322,1595.0,-23.444349146224198,3965.0,234.30272932160398,0.05909274383899218,10350.0,868.0862197663445,0.08387306471172411,1925.0,-23.444349146224198,-0.01217888267336322,0.651705329153607,1039.4700000000032,0.6520831168831234,1255.2600000000125,0.6460832282471642,2561.720000000006,0.6023835748792279,6234.670000000009,0,1,0,0,0,0,0
219,198.37,201.67,197.57,201.57,27009500.0,4.340000000000003,1.0,0.021530981792925553,1.0,0.047978977959136804,1925.0,78.58956589706608,4859.0,122.92907221482187,0.025299253388520657,10634.0,703.7593252256997,0.06618011333700392,1638.0,78.58956589706608,0.047978977959136804,0.6520831168831234,1255.2600000000125,0.6610134310134311,1082.7400000000002,0.6516526034163446,3166.3800000000183,0.615620650742902,6546.510000000019,0,1,0,0,0,0,0
220,200.22,201.67,198.22,199.91,24619700.0,-1.6599999999999966,0.0,-0.008303736681506661,0.0,0.10357762806569477,1638.0,196.3831828125573,5158.0,115.72327236652251,0.022435686771330458,10420.0,535.659926221926,0.051406902708438194,1896.0,196.3831828125573,0.10357762806569477,0.6610134310134311,1082.7400000000002,0.6883491561181455,1305.110000000004,0.6548022489336983,3377.4700000000157,0.6349174664107506,6615.840000000022,0,1,0,0,0,0,0
223,198.55,200.97,198.08,199.41,22474900.0,-0.5,0.0,-0.0025073968206208315,0.0,0.10808965575157507,1048.0,148.94754562567044,4235.0,373.52859693547157,0.0882003770803947,10732.0,575.0472350473595,0.053582485561625,1378.0,148.94754562567044,0.10808965575157507,0.6084064885496192,637.6100000000009,0.579854862119014,799.0400000000013,0.6571499409681236,2783.0300000000034,0.6552506522549405,7032.1500000000215,0,1,0,0,0,0,0
224,199.94,211.0,199.41,207.85,47218500.0,8.439999999999998,1.0,0.04060620639884531,1.0,0.12733603969499102,1378.0,159.67939377751875,3717.0,326.0929597485847,0.08773014790115273,10771.0,638.1994149276644,0.05925164004527569,1254.0,159.67939377751875,0.12733603969499102,0.579854862119014,799.0400000000013,0.6530462519936224,818.9200000000026,0.6125800376647836,2276.960000000001,0.6461368489462465,6959.540000000021,0,1,0,0,0,0,0
225,202.07,205.33,201.51,201.66,36547400.0,-6.189999999999998,0.0,-0.030695229594366744,-1.0,0.09477089075098104,1254.0,115.4309449346949,3680.0,380.52042214729704,0.10340228862698289,10430.0,737.3007530895027,0.0706903885991853,1218.0,115.4309449346949,0.09477089075098104,0.6530462519936224,818.9200000000026,0.6382266009852239,777.3600000000027,0.6129266304347839,2255.5700000000047,0.6461160115052752,6738.99000000002,0,1,0,0,0,0,0
226,202.37,204.04,198.6,200.66,27227400.0,-1.0,0.0,-0.004983554270906011,0.0,0.0762364408743099,1218.0,95.52426041551031,3850.0,424.0578843378841,0.11014490502282703,9723.0,876.1760471704217,0.0901137557513547,1253.0,95.52426041551031,0.0762364408743099,0.6382266009852239,777.3600000000027,0.6072944932162833,760.9400000000029,0.6221610389610407,2395.3200000000065,0.6439463128664004,6261.090000000011,0,1,0,0,0,0,0
227,203.19,206.05,202.75,205.39,27620400.0,4.72999999999999,1.0,0.023029358780855883,1.0,0.10037180302202794,1253.0,156.17852550227548,3725.0,370.63459912772396,0.099499221242342,9338.0,893.110741688866,0.09564261530187043,1556.0,156.17852550227548,0.10037180302202794,0.6072944932162833,760.9400000000029,0.6572107969151714,1022.6200000000066,0.6328107382550359,2357.2200000000084,0.6360344827586222,5939.290000000014,0,1,0,0,0,0,0
230,209.49,211.59,208.91,209.22,24413600.0,3.8300000000000125,1.0,0.018306089284007326,1.0,0.08179833893710807,1242.0,123.27009677822187,4093.0,383.8420209651465,0.09378011750919778,9196.0,903.424165718541,0.0982409923573881,1507.0,123.27009677822187,0.08179833893710807,0.6400563607085387,794.950000000005,0.6115195753151982,921.5600000000036,0.6478646469582257,2651.7100000000178,0.6315756850804727,5807.970000000027,0,1,0,0,0,0,0
231,209.75,212.21,209.19,209.23,26884300.0,0.009999999999990905,1.0,4.779429336132918e-05,0.0,0.10497197372406226,1507.0,157.03807269119716,4044.0,350.9335922410929,0.08677883092015157,9325.0,877.7467168710924,0.09412833424891072,1496.0,157.03807269119716,0.10497197372406226,0.6115195753151982,921.5600000000036,0.6671724598930496,998.0900000000022,0.630724530168154,2550.6500000000146,0.6359774798927645,5930.49000000003,0,1,0,0,0,0,0
232,211.85,212.51,210.47,211.5,21535400.0,2.2700000000000102,1.0,0.010732860520094612,1.0,0.07824408508910537,1496.0,134.73631452343943,4245.0,380.3254228410476,0.08959373918517023,9567.0,875.1053957847707,0.09147124446375779,1722.0,134.73631452343943,0.07824408508910537,0.6671724598930496,998.0900000000022,0.6175667828106887,1063.450000000006,0.6394817432273289,2714.600000000011,0.6386181666144067,6109.660000000029,0,1,0,0,0,0,0
233,212.05,213.29,209.62,211.32,22253700.0,-0.18000000000000682,0.0,-0.000851788756388448,0.0,0.09432746600047552,1722.0,161.1113119288122,4725.0,415.04448399285843,0.08784010243235099,10071.0,894.4107653735152,0.0888105218323419,1708.0,161.1113119288122,0.09432746600047552,0.6175667828106887,1063.450000000006,0.6409601873536324,1094.760000000004,0.6313439153439179,2983.1000000000117,0.6350660311786349,6395.750000000032,0,1,0,0,0,0,0
234,208.31,210.91,199.92,201.56,46818000.0,-9.759999999999991,0.0,-0.04842230601309779,-1.0,0.08382359059602881,1708.0,118.61038069338078,4926.0,452.8856991434488,0.09193781955815038,10526.0,959.9978168868172,0.09120252868010803,1415.0,118.61038069338078,0.08382359059602881,0.6409601873536324,1094.760000000004,0.6944664310954085,982.670000000003,0.640742996345922,3156.300000000012,0.6393283298498986,6729.570000000032,0,1,0,0,0,0,0
237,204.76,206.08,203.96,205.38,26043600.0,3.819999999999993,1.0,0.01859966890641734,1.0,0.048081279692025955,1345.0,75.05487759925252,3896.0,306.54368775668775,0.07868164470140857,10329.0,882.6994836783583,0.08545836805870445,1561.0,75.05487759925252,0.048081279692025955,0.6635241635687747,892.4400000000021,0.6091992312620127,950.9600000000017,0.6801052361396321,2649.690000000007,0.651326362668218,6727.550000000023,0,1,0,0,0,0,0
