,relative_day,company,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,open,high,low,close,volume
142,175,tesla,0.13315117123617132,0.03154810379821262,0.0,250,33.28779280904283,224.39,225.34,219.49,219.76,6182100
143,176,tesla,0.09717029993815708,0.05052283930155503,0.04438372374539044,126,12.243457792207792,220.31,227.23,218.1,219.27,8507200
144,177,tesla,0.12134221884221895,0.05704330356408644,0.07677382372477613,222,26.937972582972606,219.45,222.9,217.35,222.84,6339700
145,178,tesla,0.10815173068633281,0.06178199763240582,0.11722123000551578,289,31.255850168350182,220.99,225.17,220.8,223.46,6851400
146,181,tesla,0.12734552154195022,0.0656879172432686,0.03605057689544427,259,32.98249007936511,230.21,233.1,226.28,227.17,8238000
147,182,tesla,0.10384835562447506,0.08388013460640434,0.042448507180650075,335,34.789199134199144,228.89,229.15,222.22,224.55,9259000
148,183,tesla,0.10232455138266537,0.07969401809044774,0.07706462572214176,342,34.99499657287156,239.39,241.57,234.51,234.9,14201100
149,185,tesla,0.1234149981962482,0.06309573703363193,0.06872430233571347,200,24.68299963924964,234.57,235.45,230.8,233.1,7065700
150,188,tesla,0.13461634900239144,0.0652762038207627,0.041138332732082734,283,38.09642676767678,231.24,232.25,228.66,230.34,5880500
151,189,tesla,0.10727382055799656,0.06631489345796858,0.044872116334130484,267,28.64211008898508,228.97,231.0,227.28,230.06,6190800
152,191,tesla,0.19423306825715198,0.05218645253666231,0.08063005652012933,846,164.32117574555056,238.14,241.5,235.8,238.6,7514400
153,192,tesla,0.16841178390548103,0.07993403371625545,0.10050229627171618,595,100.20501142376122,239.75,245.38,239.71,245.08,9200500
154,195,tesla,0.1265944873301068,0.08636214596043157,0.05613726130182701,226,28.610354136604137,248.0,254.42,244.86,253.5,11000100
155,196,tesla,0.09583599021099025,0.08521616572153377,0.042198162443368936,296,28.367453102453116,249.3,253.53,247.93,252.38,8149000
156,197,tesla,0.10676333561372424,0.08358218995767573,0.07414349251369902,193,20.605323773448777,255.67,258.31,253.35,254.86,9764700
157,198,tesla,0.08453937293017746,0.09883409504535064,0.10973127105160711,174,14.709850889850879,255.05,255.75,251.89,253.54,4764500
158,199,tesla,0.0674016104440633,0.08316356714149711,0.09571289958496398,106,7.144570707070709,255.69,259.96,254.62,258.18,7048400
159,202,tesla,0.10288028367296664,0.06873354236129459,0.022467203481354434,164,16.87236652236653,258.75,262.15,254.19,255.68,6842400
160,203,tesla,0.10032289149244594,0.06534579898170313,0.03429342789098888,202,20.26522408147408,256.71,260.48,254.5,260.17,5023100
161,204,tesla,0.03831418972608401,0.06598678487905393,0.06773439172180419,227,8.69732106782107,259.17,266.07,258.16,264.88,11072800
162,205,tesla,0.10038303003580783,0.05620833546653391,0.08050578829716554,234,23.48962902837903,233.5,234.5,225.55,228.82,22418300
163,206,tesla,0.07283699185214335,0.05847171505305253,0.0796733704181126,198,14.421724386724383,226.92,230.26,222.25,228.04,10027700
164,209,tesla,0.10964439242927608,0.05924819811134968,0.024278997284047782,215,23.573544372294357,227.09,235.94,226.03,235.77,9273300
165,210,tesla,0.11781895002319105,0.06021449936225103,0.036548130809758696,224,26.391444805194794,232.9,243.36,232.18,242.26,8109000
166,211,tesla,0.1200262777653216,0.06271393629521461,0.07582111415082238,251,30.12659571909572,243.0,246.68,236.65,241.61,9178200
167,212,tesla,0.12051186070713717,0.07438709172939141,0.11582987340592958,217,26.151073773448765,242.65,244.51,231.77,233.85,8259500
168,213,tesla,0.13622598918794576,0.07726263896815275,0.11945236283188326,253,34.465175264550275,231.35,236.27,229.23,234.34,6136500
169,216,tesla,0.07289134658516684,0.08631821001612451,0.04540866306264859,267,19.461989538239546,229.6,231.37,225.78,228.32,7028300
170,217,tesla,0.06425185669468945,0.08106777489553749,0.024297115528388948,293,18.825794011544012,231.88,232.5,225.75,230.75,5564200
